Season,Gamecode,Date,Team,Opp,Won,Game_home,Team_rank,Opp_rank,Game_conf,Team_SRTD,Team_CRTD,Opp_SRTD,Opp_CRTD,Team_OffStrat,Opp_OffStrat,Team_DefStren,Opp_DefStren
2014,2014831BaySou,2014-08-31 19:30:00,Baylor,Southern Methodist,1,Home,0.6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,201491LouMia,2014-09-01 20:00:00,Louisville,Miami (FL),1,Home,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,201491MiaLou,2014-09-01 20:00:00,Miami (FL),Louisville,0,Away,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,201494AriTex,2014-09-04 20:00:00,Arizona,Texas-San Antonio,1,Away,0.0,0.0,0,1.0,0.0,1.0,0.0,0.958,0.0,2.118,0.0
2014,201494TexAri,2014-09-04 20:00:00,Texas-San Antonio,Arizona,0,Home,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0.958,0.0,2.118
2014,201495PitBos,2014-09-05 19:00:00,Pittsburgh,Boston College,1,Away,0.0,0.0,1,1.0,0.0,1.0,0.0,0.25,0.41,0.939,2.673
2014,201495BosPit,2014-09-05 19:00:00,Boston College,Pittsburgh,0,Home,0.0,0.0,1,1.0,0.0,1.0,0.0,0.41,0.25,2.673,0.939
2014,201495WasNev,2014-09-05 22:30:00,Washington State,Nevada,0,Away,0.0,0.0,0,0.0,0.0,1.0,0.0,4.0,0.745,1.307,1.436
2014,201495NevWas,2014-09-05 22:30:00,Nevada,Washington State,1,Home,0.0,0.0,0,1.0,0.0,0.0,0.0,0.745,4.0,1.436,1.307
2014,201496KanIow,2014-09-06 12:00:00,Kansas State,Iowa State,1,Away,0.2,0.0,1,1.0,0.0,0.0,0.0,0.588,1.192,3.261,0.682
2014,201496CenPur,2014-09-06 12:00:00,Central Michigan,Purdue,1,Away,0.0,0.0,0,1.0,0.0,1.0,0.0,0.565,0.974,1.415,1.141
2014,201496ConSto,2014-09-06 12:00:00,Connecticut,Stony Brook,1,Home,0.0,0.0,0,0.0,0.0,0.0,0.0,1.548,0.0,1.502,0.0
2014,201496IllWes,2014-09-06 12:00:00,Illinois,Western Kentucky,1,Home,0.0,0.0,0,1.0,0.0,1.0,0.0,1.727,1.4,0.872,2.059
2014,201496NebMcN,2014-09-06 12:00:00,Nebraska,McNeese State,1,Home,0.24,0.0,0,1.0,0.0,0.0,0.0,0.614,0.0,0.905,0.0
2014,201496MisTol,2014-09-06 12:00:00,Missouri,Toledo,1,Away,0.040000000000000036,0.0,0,1.0,0.0,1.0,0.0,0.538,0.778,2.067,9.135
2014,201496ArmBuf,2014-09-06 12:00:00,Army,Buffalo,1,Home,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.735,0.0,6.314
2014,201496WesIll,2014-09-06 12:00:00,Western Kentucky,Illinois,0,Away,0.0,0.0,0,1.0,0.0,1.0,0.0,1.4,1.727,2.059,0.872
2014,201496IowKan,2014-09-06 12:00:00,Iowa State,Kansas State,0,Home,0.0,0.2,1,0.0,0.0,1.0,0.0,1.192,0.588,0.682,3.261
2014,201496PurCen,2014-09-06 12:00:00,Purdue,Central Michigan,0,Home,0.0,0.0,0,1.0,0.0,1.0,0.0,0.974,0.565,1.141,1.415
2014,201496AlaFlo,2014-09-06 12:00:00,Alabama,Florida Atlantic,1,Home,0.92,0.0,0,1.0,0.0,0.0,0.0,0.673,1.0,13.036,0.574
2014,201496FloAla,2014-09-06 12:00:00,Florida Atlantic,Alabama,0,Away,0.0,0.92,0,0.0,0.0,1.0,0.0,1.0,0.673,0.574,13.036
2014,201496TenArk,2014-09-06 12:00:00,Tennessee,Arkansas State,1,Home,0.0,0.0,0,1.0,0.0,1.0,0.0,1.026,0.612,1.44,1.651
2014,201496StoCon,2014-09-06 12:00:00,Stony Brook,Connecticut,0,Away,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.548,0.0,1.502
2014,201496TolMis,2014-09-06 12:00:00,Toledo,Missouri,0,Home,0.0,0.040000000000000036,0,1.0,0.0,1.0,0.0,0.778,0.538,9.135,2.067
2014,201496HowRut,2014-09-06 12:00:00,Howard,Rutgers,0,Away,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.628,0.0,88.667
2014,201496OklTul,2014-09-06 12:00:00,Oklahoma,Tulsa,1,Away,0.84,0.0,0,1.0,0.0,1.0,1.0,0.85,1.472,3.537,1.031
2014,201496BufArm,2014-09-06 12:00:00,Buffalo,Army,0,Away,0.0,0.0,0,1.0,0.0,0.0,0.0,0.735,0.0,6.314,0.0
2014,201496NorSou,2014-09-06 12:00:00,North Texas,Southern Methodist,1,Home,0.0,0.0,0,0.0,0.0,0.0,0.0,0.395,0.0,1.166,0.0
2014,201496AkrPen,2014-09-06 12:00:00,Akron,Penn State,0,Away,0.0,0.0,0,1.0,0.0,1.0,0.0,1.483,1.679,0.459,9.25
2014,201496TulOkl,2014-09-06 12:00:00,Tulsa,Oklahoma,0,Home,0.0,0.84,0,1.0,1.0,1.0,0.0,1.472,0.85,1.031,3.537
2014,201496PenAkr,2014-09-06 12:00:00,Penn State,Akron,1,Home,0.0,0.0,0,1.0,0.0,1.0,0.0,1.679,1.483,9.25,0.459
2014,201496SouNor,2014-09-06 12:00:00,Southern Methodist,North Texas,0,Away,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.395,0.0,1.166
2014,201496RutHow,2014-09-06 12:00:00,Rutgers,Howard,1,Home,0.0,0.0,0,1.0,0.0,0.0,0.0,0.628,0.0,88.667,0.0
2014,201496McNNeb,2014-09-06 12:00:00,McNeese State,Nebraska,0,Away,0.0,0.24,0,0.0,0.0,1.0,0.0,0.0,0.614,0.0,0.905
2014,201496WisWes,2014-09-06 12:00:00,Wisconsin,Western Illinois,1,Home,0.28,0.0,0,0.0,0.0,0.0,0.0,0.615,0.0,1.897,0.0
2014,201496WesWis,2014-09-06 12:00:00,Western Illinois,Wisconsin,0,Away,0.0,0.28,0,0.0,0.0,0.0,0.0,0.0,0.615,0.0,1.897
2014,201496ArkTen,2014-09-06 12:00:00,Arkansas State,Tennessee,0,Away,0.0,0.0,0,1.0,0.0,1.0,0.0,0.612,1.026,1.651,1.44
2014,201496SouCle,2014-09-06 12:30:00,South Carolina State,Clemson,0,Away,0.0,0.07999999999999996,0,0.0,0.0,0.0,0.0,0.0,0.767,0.0,0.399
2014,201496CleSou,2014-09-06 12:30:00,Clemson,South Carolina State,1,Home,0.07999999999999996,0.0,0,0.0,0.0,0.0,0.0,0.767,0.0,0.399,0.0
2014,201496TemNav,2014-09-06 13:00:00,Temple,Navy,0,Home,0.0,0.0,0,1.0,0.0,0.0,0.0,0.8,0.063,4.148,1.165
2014,201496NavTem,2014-09-06 13:00:00,Navy,Temple,1,Away,0.0,0.0,0,0.0,0.0,1.0,0.0,0.063,0.8,1.165,4.148
2014,201496GeoNew,2014-09-06 14:00:00,Georgia State,New Mexico State,0,Home,0.0,0.0,0,1.0,0.0,1.0,0.0,1.485,0.574,4.242,0.023
2014,201496SouKen,2014-09-06 14:00:00,South Alabama,Kent State,1,Away,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.864,0.0,1.497
2014,201496MisAla,2014-09-06 14:00:00,Mississippi State,Alabama-Birmingham,1,Home,0.0,0.0,0,1.0,0.0,1.0,0.0,0.773,0.345,2.986,2.831
2014,201496NewGeo,2014-09-06 14:00:00,New Mexico State,Georgia State,1,Away,0.0,0.0,0,1.0,0.0,1.0,0.0,0.574,1.485,0.023,4.242
2014,201496AlaMis,2014-09-06 14:00:00,Alabama-Birmingham,Mississippi State,0,Away,0.0,0.0,0,1.0,0.0,1.0,0.0,0.345,0.773,2.831,2.986
2014,201496KenSou,2014-09-06 14:00:00,Kent State,South Alabama,0,Home,0.0,0.0,0,0.0,0.0,0.0,0.0,1.864,0.0,1.497,0.0
2014,201496CalSac,2014-09-06 15:00:00,California,Sacramento State,1,Home,0.0,0.0,0,1.0,0.0,0.0,0.0,0.867,0.0,2.278,0.0
2014,201496ColMas,2014-09-06 15:00:00,Colorado,Massachusetts,1,Home,0.0,0.0,0,0.0,0.0,0.0,0.0,1.147,1.0,0.504,0.512
2014,201496EasWas,2014-09-06 15:00:00,Eastern Washington,Washington,0,Away,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.542,0.0,0.954
2014,201496FreUta,2014-09-06 15:00:00,Fresno State,Utah,0,Away,0.0,0.0,0,0.0,0.0,1.0,0.0,1.091,0.696,1.531,0.883
2014,201496WasEas,2014-09-06 15:00:00,Washington,Eastern Washington,1,Home,0.0,0.0,0,1.0,0.0,0.0,0.0,0.542,0.0,0.954,0.0
2014,201496UtaFre,2014-09-06 15:00:00,Utah,Fresno State,1,Home,0.0,0.0,0,1.0,0.0,0.0,0.0,0.696,1.091,0.883,1.531
2014,201496MasCol,2014-09-06 15:00:00,Massachusetts,Colorado,0,Away,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.147,0.512,0.504
2014,201496SacCal,2014-09-06 15:00:00,Sacramento State,California,0,Away,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.867,0.0,2.278
2014,201496NorNor,2014-09-06 15:30:00,Northwestern,Northern Illinois,0,Home,0.0,0.0,0,0.0,0.0,1.0,0.0,1.222,0.416,2.632,0.841
2014,201496OhiKen,2014-09-06 15:30:00,Ohio,Kentucky,0,Away,0.0,0.0,0,1.0,1.0,1.0,0.0,0.545,1.179,8.516,1.175
2014,201496BowVir,2014-09-06 15:30:00,Bowling Green State,Virginia Military Institute,1,Home,0.0,0.0,0,0.0,0.0,0.0,0.0,1.029,0.0,4.094,0.0
2014,201496MisOkl,2014-09-06 15:30:00,Missouri State,Oklahoma State,0,Away,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.667,0.0,3.491
2014,201496MiaEas,2014-09-06 15:30:00,Miami (OH),Eastern Kentucky,0,Home,0.0,0.0,0,0.0,0.0,0.0,0.0,1.361,0.0,1.526,0.0
2014,201496VirBow,2014-09-06 15:30:00,Virginia Military Institute,Bowling Green State,0,Away,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.029,0.0,4.094
2014,201496VirRic,2014-09-06 15:30:00,Virginia,Richmond,1,Home,0.0,0.0,0,0.0,0.0,0.0,0.0,1.154,0.0,2.086,0.0
2014,201496OklMis,2014-09-06 15:30:00,Oklahoma State,Missouri State,1,Home,0.0,0.0,0,0.0,0.0,0.0,0.0,0.667,0.0,3.491,0.0
2014,201496StaSou,2014-09-06 15:30:00,Stanford,Southern California,0,Home,0.48,0.44,1,1.0,0.0,1.0,0.0,0.938,0.641,0.885,1.019
2014,201496SouMar,2014-09-06 15:30:00,South Florida,Maryland,0,Home,0.0,0.0,0,1.0,0.0,1.0,0.0,0.818,0.7,4.675,0.876
2014,201496RicVir,2014-09-06 15:30:00,Richmond,Virginia,0,Away,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.154,0.0,2.086
2014,201496MidMin,2014-09-06 15:30:00,Middle Tennessee State,Minnesota,0,Away,0.0,0.0,0,1.0,0.0,1.0,0.0,0.435,0.45,0.579,3.131
2014,201496SouSta,2014-09-06 15:30:00,Southern California,Stanford,1,Away,0.44,0.48,1,1.0,0.0,1.0,0.0,0.641,0.938,1.019,0.885
2014,201496IowBal,2014-09-06 15:30:00,Iowa,Ball State,1,Home,0.0,0.0,0,1.0,0.0,1.0,0.0,1.139,0.604,15.2,1.522
2014,201496EasMia,2014-09-06 15:30:00,Eastern Kentucky,Miami (OH),1,Away,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.361,0.0,1.526
2014,201496KenOhi,2014-09-06 15:30:00,Kentucky,Ohio,1,Home,0.0,0.0,0,1.0,0.0,1.0,1.0,1.179,0.545,1.175,8.516
2014,201496NorNor,2014-09-06 15:30:00,Northern Illinois,Northwestern,1,Away,0.0,0.0,0,1.0,0.0,0.0,0.0,0.416,1.222,0.841,2.632
2014,201496MarSou,2014-09-06 15:30:00,Maryland,South Florida,1,Away,0.0,0.0,0,1.0,0.0,1.0,0.0,0.7,0.818,0.876,4.675
2014,201496MinMid,2014-09-06 15:30:00,Minnesota,Middle Tennessee State,1,Home,0.0,0.0,0,1.0,0.0,1.0,0.0,0.45,0.435,3.131,0.579
2014,201496BalIow,2014-09-06 15:30:00,Ball State,Iowa,0,Away,0.0,0.0,0,1.0,0.0,1.0,0.0,0.604,1.139,1.522,15.2
2014,201496ArkNic,2014-09-06 16:00:00,Arkansas,Nicholls State,1,Home,0.0,0.0,0,0.0,0.0,0.0,0.0,1.069,0.0,0.97,0.0
2014,201496NicArk,2014-09-06 16:00:00,Nicholls State,Arkansas,0,Away,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.069,0.0,0.97
2014,201496GeoTul,2014-09-06 16:00:00,Georgia Tech,Tulane,1,Away,0.0,0.0,0,1.0,0.0,0.0,0.0,0.372,1.467,0.203,2.844
2014,201496TulGeo,2014-09-06 16:00:00,Tulane,Georgia Tech,0,Home,0.0,0.0,0,0.0,0.0,1.0,0.0,1.467,0.372,2.844,0.203
2014,201496FloEas,2014-09-06 16:00:00,Florida,Eastern Michigan,1,Home,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.536,0.0,1.281
2014,201496EasFlo,2014-09-06 16:00:00,Eastern Michigan,Florida,0,Away,0.0,0.0,0,1.0,0.0,0.0,0.0,0.536,0.0,1.281,0.0
2014,201496MisVan,2014-09-06 16:30:00,Mississippi,Vanderbilt,1,Home,0.4,0.0,1,1.0,0.0,0.0,0.0,1.059,1.172,1.956,1.438
2014,201496VanMis,2014-09-06 16:30:00,Vanderbilt,Mississippi,0,Away,0.0,0.4,1,0.0,0.0,1.0,0.0,1.172,1.059,1.438,1.956
2014,201496CamApp,2014-09-06 18:00:00,Campbell,Appalachian State,0,Away,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.917,0.0,0.6
2014,201496AppCam,2014-09-06 18:00:00,Appalachian State,Campbell,1,Home,0.0,0.0,0,0.0,0.0,0.0,0.0,0.917,0.0,0.6,0.0
2014,201496FloWag,2014-09-06 18:00:00,Florida International,Wagner,1,Home,0.0,0.0,0,0.0,0.0,0.0,0.0,1.031,0.0,1.656,0.0
2014,201496SavGeo,2014-09-06 18:00:00,Savannah State,Georgia Southern,0,Away,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.362,0.0,1.682
2014,201496GeoSav,2014-09-06 18:00:00,Georgia Southern,Savannah State,1,Home,0.0,0.0,0,0.0,0.0,0.0,0.0,0.362,0.0,1.682,0.0
2014,201496OldNor,2014-09-06 18:00:00,Old Dominion,North Carolina State,0,Away,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,1.143,0.0,0.78
2014,201496NorOld,2014-09-06 18:00:00,North Carolina State,Old Dominion,1,Home,0.0,0.0,0,1.0,0.0,1.0,0.0,1.143,0.0,0.78,0.0
2014,201496WagFlo,2014-09-06 18:00:00,Wagner,Florida International,0,Away,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.031,0.0,1.656
2014,201496GarWak,2014-09-06 18:30:00,Gardner-Webb,Wake Forest,0,Away,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.815,0.0,1.16
2014,201496MicOre,2014-09-06 18:30:00,Michigan State,Oregon,0,Away,0.72,0.88,0,1.0,0.0,1.0,0.0,0.48,0.842,10.091,1.151
2014,201496OreMic,2014-09-06 18:30:00,Oregon,Michigan State,1,Home,0.88,0.72,0,1.0,0.0,1.0,0.0,0.842,0.48,1.151,10.091
2014,201496WakGar,2014-09-06 18:30:00,Wake Forest,Gardner-Webb,1,Home,0.0,0.0,0,0.0,0.0,0.0,0.0,0.815,0.0,1.16,0.0
2014,201496SouAlc,2014-09-06 19:00:00,Southern Mississippi,Alcorn State,1,Home,0.0,0.0,0,0.0,0.0,0.0,0.0,1.273,0.0,1.736,0.0
2014,201496TroDuk,2014-09-06 19:00:00,Troy,Duke,0,Home,0.0,0.0,0,0.0,0.0,1.0,0.0,0.838,0.955,0.442,1.377
2014,201496AriNew,2014-09-06 19:00:00,Arizona State,New Mexico,1,Away,0.31999999999999995,0.0,0,1.0,0.0,0.0,0.0,0.867,0.173,1.026,0.352
2014,201496NewAri,2014-09-06 19:00:00,New Mexico,Arizona State,0,Home,0.0,0.31999999999999995,0,0.0,0.0,1.0,0.0,0.173,0.867,0.352,1.026
2014,201496SouKan,2014-09-06 19:00:00,Southeast Missouri State,Kansas,0,Away,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,201496FloMia,2014-09-06 19:00:00,Florida A&M,Miami (FL),0,Away,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.074,0.0,1.585
2014,201496MurLou,2014-09-06 19:00:00,Murray State,Louisville,0,Away,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.651,0.0,2.486
2014,201496SouEas,2014-09-06 19:00:00,South Carolina,East Carolina,1,Home,0.16000000000000006,0.0,0,0.0,0.0,1.0,0.0,1.818,1.643,3.024,1.486
2014,201496AubSan,2014-09-06 19:00:00,Auburn,San Jose State,1,Home,0.8,0.0,0,1.0,1.0,1.0,0.0,0.458,0.65,1.144,1.068
2014,201496EasSou,2014-09-06 19:00:00,East Carolina,South Carolina,0,Away,0.0,0.16000000000000006,0,1.0,0.0,0.0,0.0,1.643,1.818,1.486,3.024
2014,201496SanAub,2014-09-06 19:00:00,San Jose State,Auburn,0,Away,0.0,0.8,0,1.0,0.0,1.0,1.0,0.65,0.458,1.068,1.144
2014,201496LouIda,2014-09-06 19:00:00,Louisiana-Monroe,Idaho,1,Home,0.0,0.0,1,1.0,0.0,0.0,0.0,0.932,0.0,-32.333,0.0
2014,201496MiaFlo,2014-09-06 19:00:00,Miami (FL),Florida A&M,1,Home,0.0,0.0,0,0.0,0.0,0.0,0.0,1.074,0.0,1.585,0.0
2014,201496LouMur,2014-09-06 19:00:00,Louisville,Murray State,1,Home,0.0,0.0,0,1.0,1.0,0.0,0.0,0.651,0.0,2.486,0.0
2014,201496AlcSou,2014-09-06 19:00:00,Alcorn State,Southern Mississippi,0,Away,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.273,0.0,1.736
2014,201496LouLou,2014-09-06 19:00:00,Louisiana Tech,Louisiana,1,Away,0.0,0.0,0,0.0,0.0,1.0,0.0,1.241,0.878,1.383,2.623
2014,201496KanSou,2014-09-06 19:00:00,Kansas,Southeast Missouri State,1,Home,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,201496LouLou,2014-09-06 19:00:00,Louisiana,Louisiana Tech,0,Home,0.0,0.0,0,1.0,0.0,0.0,0.0,0.878,1.241,2.623,1.383
2014,201496DukTro,2014-09-06 19:00:00,Duke,Troy,1,Away,0.0,0.0,0,1.0,0.0,0.0,0.0,0.955,0.838,1.377,0.442
2014,201496IdaLou,2014-09-06 19:00:00,Idaho,Louisiana-Monroe,0,Away,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.932,0.0,-32.333
2014,201496MarRho,2014-09-06 19:30:00,Marshall,Rhode Island,1,Home,0.0,0.0,0,1.0,0.0,0.0,0.0,0.889,0.0,3.18,0.0
2014,201496FloCit,2014-09-06 19:30:00,Florida State,Citadel,1,Home,0.96,0.0,0,1.0,0.0,0.0,0.0,1.29,0.0,1.261,0.0
2014,201496RhoMar,2014-09-06 19:30:00,Rhode Island,Marshall,0,Away,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.889,0.0,3.18
2014,201496TowWes,2014-09-06 19:30:00,Towson,West Virginia,0,Away,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.875,0.0,0.868
2014,201496WesTow,2014-09-06 19:30:00,West Virginia,Towson,1,Home,0.0,0.0,0,0.0,0.0,0.0,0.0,1.875,0.0,0.868,0.0
2014,201496NotMic,2014-09-06 19:30:00,Notre Dame,Michigan,1,Home,0.36,0.0,0,1.0,0.0,1.0,0.0,0.524,0.528,1.603,0.83
2014,201496LouSam,2014-09-06 19:30:00,Louisiana State,Sam Houston State,1,Home,0.52,0.0,0,1.0,0.0,0.0,0.0,0.447,0.0,0.187,0.0
2014,201496CitFlo,2014-09-06 19:30:00,Citadel,Florida State,0,Away,0.0,0.96,0,0.0,0.0,1.0,0.0,0.0,1.29,0.0,1.261
2014,201496SamLou,2014-09-06 19:30:00,Sam Houston State,Louisiana State,0,Away,0.0,0.52,0,0.0,0.0,1.0,0.0,0.0,0.447,0.0,0.187
2014,201496MicNot,2014-09-06 19:30:00,Michigan,Notre Dame,0,Away,0.0,0.36,0,1.0,0.0,1.0,0.0,0.528,0.524,0.83,1.603
2014,201496TexBri,2014-09-06 19:30:00,Texas,Brigham Young,0,Home,0.0,0.0,0,1.0,0.0,1.0,0.0,0.85,0.973,0.19,4.0
2014,201496BriTex,2014-09-06 19:30:00,Brigham Young,Texas,1,Away,0.0,0.0,0,1.0,0.0,1.0,0.0,0.973,0.85,4.0,0.19
2014,201496BayNor,2014-09-06 19:45:00,Baylor,Northwestern State,1,Home,0.6,0.0,0,1.0,0.0,0.0,0.0,0.94,0.0,-3.792,0.0
2014,201496NorBay,2014-09-06 19:45:00,Northwestern State,Baylor,0,Away,0.0,0.6,0,0.0,0.0,1.0,0.0,0.0,0.94,0.0,-3.792
2014,201496NorSan,2014-09-06 20:00:00,North Carolina,San Diego State,1,Home,0.16000000000000006,0.0,0,1.0,0.0,1.0,0.0,0.938,0.784,1.204,1.516
2014,201496IdaUta,2014-09-06 20:00:00,Idaho State,Utah State,0,Away,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.458,0.0,2.482
2014,201496SanNor,2014-09-06 20:00:00,San Diego State,North Carolina,0,Away,0.0,0.16000000000000006,0,1.0,0.0,1.0,0.0,0.784,0.938,1.516,1.204
2014,201496OhiVir,2014-09-06 20:00:00,Ohio State,Virginia Tech,0,Home,0.6799999999999999,0.0,0,1.0,0.0,1.0,0.0,0.375,0.738,0.054,1.539
2014,201496VirOhi,2014-09-06 20:00:00,Virginia Tech,Ohio State,1,Away,0.0,0.6799999999999999,0,1.0,0.0,1.0,0.0,0.738,0.375,1.539,0.054
2014,201496HouGra,2014-09-06 20:00:00,Houston,Grambling State,1,Home,0.0,0.0,0,0.0,0.0,0.0,0.0,2.174,0.0,0.852,0.0
2014,201496GraHou,2014-09-06 20:00:00,Grambling State,Houston,0,Away,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.174,0.0,0.852
2014,201496UtaIda,2014-09-06 20:00:00,Utah State,Idaho State,1,Home,0.0,0.0,0,0.0,0.0,0.0,0.0,1.458,0.0,2.482,0.0
2014,201496LamTex,2014-09-06 21:40:00,Lamar,Texas A&M,0,Away,0.0,0.64,0,0.0,0.0,1.0,1.0,0.0,1.538,0.0,5.463
2014,201496TexLam,2014-09-06 21:40:00,Texas A&M,Lamar,1,Home,0.64,0.0,0,1.0,1.0,0.0,0.0,1.538,0.0,5.463,0.0
2014,201496UCLMem,2014-09-06 22:00:00,UCLA,Memphis,1,Home,0.56,0.0,0,1.0,0.0,1.0,0.0,0.872,0.491,2.217,0.259
2014,201496NorNev,2014-09-06 22:00:00,Northern Colorado,Nevada-Las Vegas,0,Away,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.323,0.0,1.229
2014,201496MemUCL,2014-09-06 22:00:00,Memphis,UCLA,0,Away,0.0,0.56,0,1.0,0.0,1.0,0.0,0.491,0.872,0.259,2.217
2014,201496NevNor,2014-09-06 22:00:00,Nevada-Las Vegas,Northern Colorado,1,Home,0.0,0.0,0,0.0,0.0,0.0,0.0,1.323,0.0,1.229,0.0
2014,201496ColBoi,2014-09-06 22:15:00,Colorado State,Boise State,0,Away,0.0,0.0,1,1.0,0.0,0.0,0.0,0.511,1.297,1.799,0.0
2014,201496AirWyo,2014-09-06 22:15:00,Air Force,Wyoming,0,Away,0.0,0.0,1,1.0,0.0,1.0,0.0,0.082,0.457,3.175,5.024
2014,201496WyoAir,2014-09-06 22:15:00,Wyoming,Air Force,1,Home,0.0,0.0,1,1.0,0.0,1.0,0.0,0.457,0.082,5.024,3.175
2014,201496BoiCol,2014-09-06 22:15:00,Boise State,Colorado State,1,Home,0.0,0.0,1,0.0,0.0,1.0,0.0,1.297,0.511,0.0,1.799
2014,201496OreHaw,2014-09-06 22:30:00,Oregon State,Hawaii,1,Away,0.0,0.0,0,1.0,0.0,0.0,0.0,1.216,0.796,0.629,0.931
2014,201496HawOre,2014-09-06 22:30:00,Hawaii,Oregon State,0,Home,0.0,0.0,0,0.0,0.0,1.0,0.0,0.796,1.216,0.931,0.629
2014,201496TexTex,2014-09-06 23:00:00,Texas-El Paso,Texas Tech,0,Home,0.0,0.0,0,1.0,0.0,1.0,0.0,0.5,1.472,0.163,1.281
2014,201496TexTex,2014-09-06 23:00:00,Texas Tech,Texas-El Paso,1,Away,0.0,0.0,0,1.0,0.0,1.0,0.0,1.472,0.5,1.281,0.163
2014,2014911NorLou,2014-09-11 20:00:00,North Texas,Louisiana Tech,0,Home,0.0,0.0,1,0.5,0.0,0.5,0.0,0.347,1.078,2.667,1.357
2014,2014911LouNor,2014-09-11 20:00:00,Louisiana Tech,North Texas,1,Away,0.0,0.0,1,0.5,0.0,0.5,0.0,1.078,0.347,1.357,2.667
2014,2014911BriHou,2014-09-11 21:00:00,Brigham Young,Houston,1,Home,0.0,0.0,0,1.0,0.0,0.5,0.0,0.66,1.206,3.007,1.444
2014,2014911HouBri,2014-09-11 21:00:00,Houston,Brigham Young,0,Away,0.0,0.0,0,0.5,0.0,1.0,0.0,1.206,0.66,1.444,3.007
2014,2014912TolCin,2014-09-12 19:00:00,Toledo,Cincinnati,0,Away,0.0,0.0,0,0.5,0.0,0.0,0.0,1.026,0.0,3.098,0.0
2014,2014912CinTol,2014-09-12 19:00:00,Cincinnati,Toledo,1,Home,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,1.026,0.0,3.098
2014,2014912BayBuf,2014-09-12 20:00:00,Baylor,Buffalo,1,Away,0.6799999999999999,0.0,0,1.0,0.0,0.5,0.0,0.75,1.103,3.981,1.14
2014,2014912BufBay,2014-09-12 20:00:00,Buffalo,Baylor,0,Home,0.0,0.6799999999999999,0,0.5,0.0,1.0,0.0,1.103,0.75,1.14,3.981
2014,2014913MisCen,2014-09-13 12:00:00,Missouri,Central Florida,1,Home,0.2,0.0,0,1.0,0.0,0.0,0.0,0.628,0.759,1.839,7.965
2014,2014913MarWes,2014-09-13 12:00:00,Maryland,West Virginia,0,Home,0.0,0.0,0,1.0,0.0,0.5,0.0,0.7,1.171,1.291,1.0
2014,2014913WesMar,2014-09-13 12:00:00,West Virginia,Maryland,1,Away,0.0,0.0,0,0.5,0.0,1.0,0.0,1.171,0.7,1.0,1.291
2014,2014913ConBoi,2014-09-13 12:00:00,Connecticut,Boise State,0,Home,0.0,0.0,0,0.5,0.0,0.5,1.0,1.103,0.871,1.631,0.0
2014,2014913VanMas,2014-09-13 12:00:00,Vanderbilt,Massachusetts,1,Home,0.0,0.0,0,0.0,0.0,0.0,0.0,1.093,1.154,1.772,0.994
2014,2014913IndBow,2014-09-13 12:00:00,Indiana,Bowling Green State,0,Away,0.0,0.0,0,1.0,0.0,0.5,0.0,0.261,0.972,4.667,3.771
2014,2014913CenSyr,2014-09-13 12:00:00,Central Michigan,Syracuse,0,Home,0.0,0.0,0,1.0,0.0,1.0,0.0,0.472,1.029,1.553,1.047
