Season,Gamecode,Date,Team,Opp,Won,Team_rank,Opp_rank,Game_conf,Team_SRTD,Team_CRTD,Opp_SRTD,Opp_CRTD,Team_SOS,Opp_SOS,Team_OffStrat_nz,Opp_OffStrat_nz,Team_DefStren_nz,Opp_DefStren_nz,Game_Away,Game_Home,Game_Neutral
2014,2014830NorIow,2014-08-30 12:00:00,Northern Iowa,Iowa,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,1,0,0
2014,2014830DelPit,2014-08-30 12:00:00,Delaware,Pittsburgh,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,1,0,0
2014,2014830IowNor,2014-08-30 12:00:00,Iowa State,North Dakota State,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,0,1,0
2014,2014830NorIow,2014-08-30 12:00:00,Northern Iowa,Iowa,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,1,0,0
2014,2014830PurWes,2014-08-30 12:00:00,Purdue,Western Michigan,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,0,1,0
2014,2014830PitDel,2014-08-30 12:00:00,Pittsburgh,Delaware,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,0,1,0
2014,2014830NorIow,2014-08-30 12:00:00,North Dakota State,Iowa State,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,1,0,0
2014,2014830IndInd,2014-08-30 12:00:00,Indiana State,Indiana,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,1,0,0
2014,2014830OhiNav,2014-08-30 12:00:00,Ohio State,Navy,1,0.8,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,0,1,0
2014,2014830IowNor,2014-08-30 12:00:00,Iowa,Northern Iowa,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,0,1,0
2014,2014830GeoNor,2014-08-30 12:30:00,Georgia Southern,North Carolina State,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,1,0,0
2014,2014830GeoWof,2014-08-30 12:30:00,Georgia Tech,Wofford,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,0,1,0
2014,2014830NorGeo,2014-08-30 12:30:00,North Carolina State,Georgia Southern,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,0,1,0
2014,2014830WofGeo,2014-08-30 12:30:00,Wofford,Georgia Tech,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,1,0,0
2014,2014830NicAir,2014-08-30 14:00:00,Nicholls State,Air Force,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,1,0,0
2014,2014830AirNic,2014-08-30 14:00:00,Air Force,Nicholls State,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,0,1,0
2014,2014830ColBal,2014-08-30 14:00:00,Colgate,Ball State,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,1,0,0
2014,2014830BalCol,2014-08-30 14:00:00,Ball State,Colgate,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,0,1,0
2014,2014830MasBos,2014-08-30 15:00:00,Massachusetts,Boston College,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,1,0,0
2014,2014830SouNev,2014-08-30 15:00:00,Southern Utah,Nevada,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795483870967743,0.42795483870967743,1,0,0
