Season,Gamecode,Date,Team,Opp,Won,Game_home,Team_rank,Opp_rank
2017,2017118OhiTol,2017-11-08 00:00:00,Ohio,Toledo,1,Home,0.0,0.0
2017,2017118KenWes,2017-11-08 00:00:00,Kent State,Western Michigan,0,Away,0.0,0.0
2017,2017119AppGeo,2017-11-09 00:00:00,Appalachian State,Georgia Southern,1,Home,0.0,0.0
2017,2017119NorPit,2017-11-09 00:00:00,North Carolina,Pittsburgh,1,Away,0.0,0.0
2017,2017119NorBal,2017-11-09 00:00:00,Northern Illinois,Ball State,1,Home,0.0,0.0
2017,2017119BalNor,2017-11-09 00:00:00,Ball State,Northern Illinois,0,Away,0.0,0.0
2017,2017119GeoApp,2017-11-09 00:00:00,Georgia Southern,Appalachian State,0,Away,0.0,0.0
2017,2017119PitNor,2017-11-09 00:00:00,Pittsburgh,North Carolina,0,Home,0.0,0.0
2017,20171110WasSta,2017-11-10 00:00:00,Washington,Stanford,0,Away,0.64,0.0
2017,20171110CinTem,2017-11-10 00:00:00,Cincinnati,Temple,0,Home,0.0,0.0
2017,20171110BriNev,2017-11-10 00:00:00,Brigham Young,Nevada-Las Vegas,1,Away,0.0,0.0
2017,20171110StaWas,2017-11-10 00:00:00,Stanford,Washington,1,Home,0.0,0.64
2017,20171110TemCin,2017-11-10 00:00:00,Temple,Cincinnati,1,Away,0.0,0.0
2017,20171110NevBri,2017-11-10 00:00:00,Nevada-Las Vegas,Brigham Young,0,Home,0.0,0.0
2017,20171111VanKen,2017-11-11 00:00:00,Vanderbilt,Kentucky,0,Home,0.0,0.0
2017,20171111VirLou,2017-11-11 00:00:00,Virginia,Louisville,0,Away,0.0,0.0
2017,20171111MaiMas,2017-11-11 00:00:00,Maine,Massachusetts,0,Away,0.0,0.0
2017,20171111NotMia,2017-11-11 00:00:00,Notre Dame,Miami (FL),0,Away,0.88,0.72
2017,20171111MarMic,2017-11-11 00:00:00,Maryland,Michigan,0,Home,0.0,0.16000000000000003
2017,20171111LouMis,2017-11-11 00:00:00,Louisiana,Mississippi,0,Away,0.0,0.0
2017,20171111ChaMid,2017-11-11 00:00:00,Charlotte,Middle Tennessee State,0,Home,0.0,0.0
2017,20171111NebMin,2017-11-11 00:00:00,Nebraska,Minnesota,0,Away,0.0,0.0
2017,20171111ArkLou,2017-11-11 00:00:00,Arkansas,Louisiana State,0,Away,0.0,0.0
2017,20171111WesMar,2017-11-11 00:00:00,Western Kentucky,Marshall,0,Away,0.0,0.0
2017,20171111TexOkl,2017-11-11 00:00:00,Texas Christian,Oklahoma,0,Away,0.6799999999999999,0.8
2017,20171111VirGeo,2017-11-11 00:00:00,Virginia Tech,Georgia Tech,0,Away,0.31999999999999995,0.0
2017,20171111TexGeo,2017-11-11 00:00:00,Texas State,Georgia State,0,Home,0.0,0.0
2017,20171111HawFre,2017-11-11 00:00:00,Hawaii,Fresno State,0,Home,0.0,0.0
2017,20171111LouFlo,2017-11-11 00:00:00,Louisiana Tech,Florida Atlantic,0,Home,0.0,0.0
2017,20171111FloCle,2017-11-11 00:00:00,Florida State,Clemson,0,Away,0.0,0.84
2017,20171111ConCen,2017-11-11 00:00:00,Connecticut,Central Florida,0,Away,0.0,0.43999999999999995
2017,20171111ColBoi,2017-11-11 00:00:00,Colorado State,Boise State,0,Home,0.0,0.0
2017,20171111GeoAub,2017-11-11 00:00:00,Georgia,Auburn,0,Away,0.92,0.6
2017,20171111DukArm,2017-11-11 00:00:00,Duke,Army,0,Away,0.0,0.0
2017,20171111OreAri,2017-11-11 00:00:00,Oregon State,Arizona,0,Away,0.0,0.0
2017,20171111TexAla,2017-11-11 00:00:00,Texas-San Antonio,Alabama-Birmingham,0,Home,0.0,0.0
2017,20171111MisAla,2017-11-11 00:00:00,Mississippi State,Alabama,0,Home,0.28,0.96
2017,20171111TenMis,2017-11-11 00:00:00,Tennessee,Missouri,0,Away,0.0,0.0
2017,20171111IllInd,2017-11-11 00:00:00,Illinois,Indiana,0,Home,0.0,0.0
2017,20171111SouNav,2017-11-11 00:00:00,Southern Methodist,Navy,0,Away,0.0,0.0
2017,20171111SouRic,2017-11-11 00:00:00,Southern Mississippi,Rice,1,Away,0.0,0.0
2017,20171111BosNor,2017-11-11 00:00:00,Boston College,North Carolina State,0,Home,0.0,0.0
2017,20171111TexBay,2017-11-11 00:00:00,Texas Tech,Baylor,1,Home,0.0,0.0
2017,20171111TexNew,2017-11-11 00:00:00,Texas A&M,New Mexico,1,Home,0.0,0.0
2017,20171111TexKan,2017-11-11 00:00:00,Texas,Kansas,1,Home,0.0,0.0
2017,20171111KanTex,2017-11-11 00:00:00,Kansas,Texas,0,Away,0.0,0.0
2017,20171111SouCol,2017-11-11 00:00:00,Southern California,Colorado,1,Away,0.4,0.0
2017,20171111SouFlo,2017-11-11 00:00:00,South Carolina,Florida,1,Home,0.0,0.0
2017,20171111TroCoa,2017-11-11 00:00:00,Troy,Coastal Carolina,1,Away,0.0,0.0
2017,20171111SouArk,2017-11-11 00:00:00,South Alabama,Arkansas State,1,Home,0.0,0.0
2017,20171111OldFlo,2017-11-11 00:00:00,Old Dominion,Florida International,1,Away,0.0,0.0
2017,20171111OklIow,2017-11-11 00:00:00,Oklahoma State,Iowa State,1,Away,0.52,0.040000000000000036
2017,20171111OklTex,2017-11-11 00:00:00,Oklahoma,Texas Christian,1,Home,0.8,0.6799999999999999
2017,20171111SanNev,2017-11-11 00:00:00,San Jose State,Nevada,0,Away,0.0,0.0
2017,20171111NorPur,2017-11-11 00:00:00,Northwestern,Purdue,1,Home,0.0,0.0
2017,20171111NorTex,2017-11-11 00:00:00,North Texas,Texas-El Paso,1,Home,0.0,0.0
2017,20171111PenRut,2017-11-11 00:00:00,Penn State,Rutgers,1,Home,0.36,0.0
2017,20171111NorBos,2017-11-11 00:00:00,North Carolina State,Boston College,1,Away,0.0,0.0
2017,20171111TulEas,2017-11-11 00:00:00,Tulane,East Carolina,1,Away,0.0,0.0
2017,20171111WakSyr,2017-11-11 00:00:00,Wake Forest,Syracuse,1,Away,0.0,0.0
2017,20171111AirWyo,2017-11-11 00:00:00,Air Force,Wyoming,0,Home,0.0,0.0
2017,20171111IowWis,2017-11-11 00:00:00,Iowa,Wisconsin,0,Away,0.0,0.76
2017,20171111KanWes,2017-11-11 00:00:00,Kansas State,West Virginia,0,Home,0.0,0.07999999999999996
2017,20171111UtaWas,2017-11-11 00:00:00,Utah,Washington State,0,Home,0.0,0.24
2017,20171111SyrWak,2017-11-11 00:00:00,Syracuse,Wake Forest,0,Home,0.0,0.0
2017,20171111AriUCL,2017-11-11 00:00:00,Arizona State,UCLA,0,Away,0.0,0.0
2017,20171111UCLAri,2017-11-11 00:00:00,UCLA,Arizona State,1,Home,0.0,0.0
2017,20171111EasTul,2017-11-11 00:00:00,East Carolina,Tulane,0,Home,0.0,0.0
2017,20171111BayTex,2017-11-11 00:00:00,Baylor,Texas Tech,0,Away,0.0,0.0
2017,20171111NewTex,2017-11-11 00:00:00,New Mexico,Texas A&M,0,Away,0.0,0.0
2017,20171111WyoAir,2017-11-11 00:00:00,Wyoming,Air Force,1,Away,0.0,0.0
2017,20171111WisIow,2017-11-11 00:00:00,Wisconsin,Iowa,1,Home,0.76,0.0
2017,20171111WesKan,2017-11-11 00:00:00,West Virginia,Kansas State,1,Away,0.07999999999999996,0.0
2017,20171111WasUta,2017-11-11 00:00:00,Washington State,Utah,1,Away,0.24,0.0
2017,20171111CoaTro,2017-11-11 00:00:00,Coastal Carolina,Troy,0,Home,0.0,0.0
2017,20171111NevSan,2017-11-11 00:00:00,Nevada,San Jose State,1,Home,0.0,0.0
2017,20171111OhiMic,2017-11-11 00:00:00,Ohio State,Michigan State,1,Home,0.56,0.48
2017,20171111MisTen,2017-11-11 00:00:00,Missouri,Tennessee,1,Home,0.0,0.0
2017,20171111ArmDuk,2017-11-11 00:00:00,Army,Duke,1,Home,0.0,0.0
2017,20171111AriOre,2017-11-11 00:00:00,Arizona,Oregon State,1,Home,0.0,0.0
2017,20171111NavSou,2017-11-11 00:00:00,Navy,Southern Methodist,1,Home,0.0,0.0
2017,20171111AlaMis,2017-11-11 00:00:00,Alabama,Mississippi State,1,Away,0.96,0.28
2017,20171111RicSou,2017-11-11 00:00:00,Rice,Southern Mississippi,0,Home,0.0,0.0
2017,20171111ColSou,2017-11-11 00:00:00,Colorado,Southern California,0,Home,0.0,0.4
2017,20171111AubGeo,2017-11-11 00:00:00,Auburn,Georgia,1,Home,0.6,0.92
2017,20171111FloSou,2017-11-11 00:00:00,Florida,South Carolina,0,Away,0.0,0.0
2017,20171111RutPen,2017-11-11 00:00:00,Rutgers,Penn State,0,Away,0.0,0.36
2017,20171111FloOld,2017-11-11 00:00:00,Florida International,Old Dominion,0,Home,0.0,0.0
2017,20171111IowOkl,2017-11-11 00:00:00,Iowa State,Oklahoma State,0,Home,0.040000000000000036,0.52
2017,20171111MicOhi,2017-11-11 00:00:00,Michigan State,Ohio State,0,Away,0.48,0.56
2017,20171111PurNor,2017-11-11 00:00:00,Purdue,Northwestern,0,Away,0.0,0.0
2017,20171111TexNor,2017-11-11 00:00:00,Texas-El Paso,North Texas,0,Away,0.0,0.0
2017,20171111ArkSou,2017-11-11 00:00:00,Arkansas State,South Alabama,0,Away,0.0,0.0
2017,20171111BoiCol,2017-11-11 00:00:00,Boise State,Colorado State,1,Away,0.0,0.0
2017,20171111AlaTex,2017-11-11 00:00:00,Alabama-Birmingham,Texas-San Antonio,1,Away,0.0,0.0
2017,20171111CleFlo,2017-11-11 00:00:00,Clemson,Florida State,1,Home,0.84,0.0
2017,20171111MisLou,2017-11-11 00:00:00,Mississippi,Louisiana,1,Home,0.0,0.0
2017,20171111MinNeb,2017-11-11 00:00:00,Minnesota,Nebraska,1,Home,0.0,0.0
2017,20171111MidCha,2017-11-11 00:00:00,Middle Tennessee State,Charlotte,1,Away,0.0,0.0
2017,20171111MicMar,2017-11-11 00:00:00,Michigan,Maryland,1,Away,0.16000000000000003,0.0
2017,20171111MiaNot,2017-11-11 00:00:00,Miami (FL),Notre Dame,1,Home,0.72,0.88
2017,20171111MasMai,2017-11-11 00:00:00,Massachusetts,Maine,1,Home,0.0,0.0
2017,20171111MarWes,2017-11-11 00:00:00,Marshall,Western Kentucky,1,Home,0.0,0.0
2017,20171111CenCon,2017-11-11 00:00:00,Central Florida,Connecticut,1,Home,0.43999999999999995,0.0
2017,20171111LouArk,2017-11-11 00:00:00,Louisiana State,Arkansas,1,Home,0.0,0.0
2017,20171111KenVan,2017-11-11 00:00:00,Kentucky,Vanderbilt,1,Away,0.0,0.0
2017,20171111LouVir,2017-11-11 00:00:00,Louisville,Virginia,1,Home,0.0,0.0
2017,20171111IndIll,2017-11-11 00:00:00,Indiana,Illinois,1,Away,0.0,0.0
2017,20171111GeoVir,2017-11-11 00:00:00,Georgia Tech,Virginia Tech,1,Home,0.0,0.31999999999999995
2017,20171111GeoTex,2017-11-11 00:00:00,Georgia State,Texas State,1,Away,0.0,0.0
2017,20171111FreHaw,2017-11-11 00:00:00,Fresno State,Hawaii,1,Away,0.0,0.0
2017,20171111FloLou,2017-11-11 00:00:00,Florida Atlantic,Louisiana Tech,1,Away,0.0,0.0
2017,20171114CenKen,2017-11-14 00:00:00,Central Michigan,Kent State,1,Away,0.0,0.0
2017,20171114AkrOhi,2017-11-14 00:00:00,Akron,Ohio,1,Home,0.0,0.0
2017,20171114OhiAkr,2017-11-14 00:00:00,Ohio,Akron,0,Away,0.0,0.0
2017,20171114KenCen,2017-11-14 00:00:00,Kent State,Central Michigan,0,Home,0.0,0.0
2017,20171115NorWes,2017-11-15 00:00:00,Northern Illinois,Western Michigan,1,Home,0.0,0.0
2017,20171115EasMia,2017-11-15 00:00:00,Eastern Michigan,Miami (OH),1,Away,0.0,0.0
2017,20171115MiaEas,2017-11-15 00:00:00,Miami (OH),Eastern Michigan,0,Home,0.0,0.0
2017,20171115WesNor,2017-11-15 00:00:00,Western Michigan,Northern Illinois,0,Away,0.0,0.0
2017,20171115TolBow,2017-11-15 00:00:00,Toledo,Bowling Green State,1,Away,0.0,0.0
2017,20171115BowTol,2017-11-15 00:00:00,Bowling Green State,Toledo,0,Home,0.0,0.0
2017,20171116BufBal,2017-11-16 00:00:00,Buffalo,Ball State,1,Away,0.0,0.0
2017,20171116BalBuf,2017-11-16 00:00:00,Ball State,Buffalo,0,Home,0.0,0.0
2017,20171117WesMid,2017-11-17 00:00:00,Western Kentucky,Middle Tennessee State,1,Home,0.0,0.0
2017,20171117MidWes,2017-11-17 00:00:00,Middle Tennessee State,Western Kentucky,0,Away,0.0,0.0
2017,20171117NewNev,2017-11-17 00:00:00,New Mexico,Nevada-Las Vegas,0,Home,0.0,0.0
2017,20171117NevNew,2017-11-17 00:00:00,Nevada-Las Vegas,New Mexico,1,Away,0.0,0.0
2017,20171118GeoDuk,2017-11-18 00:00:00,Georgia Tech,Duke,0,Away,0.0,0.0
2017,20171118SanCol,2017-11-18 00:00:00,San Jose State,Colorado State,0,Away,0.0,0.0
2017,20171118IdaCoa,2017-11-18 00:00:00,Idaho,Coastal Carolina,0,Home,0.0,0.0
2017,20171118CitCle,2017-11-18 00:00:00,Citadel,Clemson,0,Away,0.0,0.84
2017,20171118TemCen,2017-11-18 00:00:00,Temple,Central Florida,0,Home,0.0,0.43999999999999995
2017,20171118AirBoi,2017-11-18 00:00:00,Air Force,Boise State,0,Away,0.0,0.0
2017,20171118LouAub,2017-11-18 00:00:00,Louisiana-Monroe,Auburn,0,Away,0.0,0.76
2017,20171118TexArk,2017-11-18 00:00:00,Texas State,Arkansas State,0,Away,0.0,0.0
2017,20171118OreAri,2017-11-18 00:00:00,Oregon State,Arizona State,0,Home,0.0,0.0
2017,20171118MerAla,2017-11-18 00:00:00,Mercer,Alabama,0,Away,0.0,0.96
2017,20171118ConBos,2017-11-18 00:00:00,Connecticut,Boston College,0,Away,0.0,0.0
2017,20171118AlaFlo,2017-11-18 00:00:00,Alabama-Birmingham,Florida,0,Away,0.0,0.0
2017,20171118DelFlo,2017-11-18 00:00:00,Delaware State,Florida State,0,Away,0.0,0.0
2017,20171118MasBri,2017-11-18 00:00:00,Massachusetts,Brigham Young,1,Away,0.0,0.0
2017,20171118LouSyr,2017-11-18 00:00:00,Louisville,Syracuse,1,Home,0.0,0.0
2017,20171118LouTex,2017-11-18 00:00:00,Louisiana Tech,Texas-El Paso,1,Away,0.0,0.0
2017,20171118LouTen,2017-11-18 00:00:00,Louisiana State,Tennessee,1,Away,0.16000000000000003,0.0
2017,20171118LouNew,2017-11-18 00:00:00,Louisiana,New Mexico State,1,Home,0.0,0.0
2017,20171118KanOkl,2017-11-18 00:00:00,Kansas State,Oklahoma State,1,Away,0.0,0.0
2017,20171118IowBay,2017-11-18 00:00:00,Iowa State,Baylor,1,Away,0.0,0.0
2017,20171118CinEas,2017-11-18 00:00:00,Cincinnati,East Carolina,0,Away,0.0,0.0
2017,20171118IndRut,2017-11-18 00:00:00,Indiana,Rutgers,1,Home,0.0,0.0
2017,20171118GeoSou,2017-11-18 00:00:00,Georgia Southern,South Alabama,1,Home,0.0,0.0
2017,20171118GeoKen,2017-11-18 00:00:00,Georgia,Kentucky,1,Home,0.72,0.0
2017,20171118FreWyo,2017-11-18 00:00:00,Fresno State,Wyoming,1,Away,0.0,0.0
2017,20171118FloDel,2017-11-18 00:00:00,Florida State,Delaware State,1,Home,0.0,0.0
2017,20171118FloFlo,2017-11-18 00:00:00,Florida Atlantic,Florida International,1,Home,0.0,0.0
2017,20171118FloAla,2017-11-18 00:00:00,Florida,Alabama-Birmingham,1,Home,0.0,0.0
2017,20171118EasCin,2017-11-18 00:00:00,East Carolina,Cincinnati,1,Home,0.0,0.0
2017,20171118DukGeo,2017-11-18 00:00:00,Duke,Georgia Tech,1,Home,0.0,0.0
2017,20171118ColSan,2017-11-18 00:00:00,Colorado State,San Jose State,1,Home,0.0,0.0
2017,20171118CoaIda,2017-11-18 00:00:00,Coastal Carolina,Idaho,1,Away,0.0,0.0
2017,20171118OreAri,2017-11-18 00:00:00,Oregon,Arizona,1,Home,0.0,0.0
2017,20171118CenTem,2017-11-18 00:00:00,Central Florida,Temple,1,Away,0.43999999999999995,0.0
2017,20171118BosCon,2017-11-18 00:00:00,Boston College,Connecticut,1,Home,0.0,0.0
2017,20171118BoiAir,2017-11-18 00:00:00,Boise State,Air Force,1,Home,0.0,0.0
2017,20171118AubLou,2017-11-18 00:00:00,Auburn,Louisiana-Monroe,1,Home,0.76,0.0
2017,20171118ArkTex,2017-11-18 00:00:00,Arkansas State,Texas State,1,Home,0.0,0.0
2017,20171118FloFlo,2017-11-18 00:00:00,Florida International,Florida Atlantic,0,Away,0.0,0.0
2017,20171118AriOre,2017-11-18 00:00:00,Arizona State,Oregon State,1,Away,0.0,0.0
2017,20171118MemSou,2017-11-18 00:00:00,Memphis,Southern Methodist,1,Home,0.28,0.0
2017,20171118MicMar,2017-11-18 00:00:00,Michigan State,Maryland,1,Home,0.12,0.0
2017,20171118PenNeb,2017-11-18 00:00:00,Penn State,Nebraska,1,Home,0.48,0.0
2017,20171118PurIow,2017-11-18 00:00:00,Purdue,Iowa,1,Away,0.0,0.0
2017,20171118SanNev,2017-11-18 00:00:00,San Diego State,Nevada,1,Home,0.0,0.0
2017,20171118SouWof,2017-11-18 00:00:00,South Carolina,Wofford,1,Home,0.0,0.0
2017,20171118SouUCL,2017-11-18 00:00:00,Southern California,UCLA,1,Home,0.52,0.0
2017,20171118SouCha,2017-11-18 00:00:00,Southern Mississippi,Charlotte,1,Home,0.0,0.0
2017,20171118StaCal,2017-11-18 00:00:00,Stanford,California,1,Home,0.19999999999999996,0.0
2017,20171118TexWes,2017-11-18 00:00:00,Texas,West Virginia,1,Away,0.0,0.040000000000000036
2017,20171118TexMis,2017-11-18 00:00:00,Texas A&M,Mississippi,1,Away,0.0,0.0
2017,20171118TexTex,2017-11-18 00:00:00,Texas Christian,Texas Tech,1,Away,0.56,0.0
2017,20171118TexMar,2017-11-18 00:00:00,Texas-San Antonio,Marshall,1,Home,0.0,0.0
2017,20171118TulHou,2017-11-18 00:00:00,Tulane,Houston,1,Home,0.0,0.0
2017,20171118UtaHaw,2017-11-18 00:00:00,Utah State,Hawaii,1,Home,0.0,0.0
2017,20171118VirPit,2017-11-18 00:00:00,Virginia Tech,Pittsburgh,1,Home,0.0,0.0
2017,20171118WakNor,2017-11-18 00:00:00,Wake Forest,North Carolina State,1,Home,0.0,0.0
2017,20171118WasUta,2017-11-18 00:00:00,Washington,Utah,1,Home,0.36,0.0
2017,20171118WisMic,2017-11-18 00:00:00,Wisconsin,Michigan,1,Home,0.8,0.24
2017,20171118OklKan,2017-11-18 00:00:00,Oklahoma,Kansas,1,Away,0.88,0.0
2017,20171118OhiIll,2017-11-18 00:00:00,Ohio State,Illinois,1,Home,0.6799999999999999,0.0
2017,20171118NotNav,2017-11-18 00:00:00,Notre Dame,Navy,1,Home,0.64,0.0
2017,20171118NorMin,2017-11-18 00:00:00,Northwestern,Minnesota,1,Home,0.0,0.0
2017,20171118NorArm,2017-11-18 00:00:00,North Texas,Army,1,Home,0.0,0.0
2017,20171118NorWes,2017-11-18 00:00:00,North Carolina,Western Carolina,1,Home,0.0,0.0
2017,20171118MisVan,2017-11-18 00:00:00,Missouri,Vanderbilt,1,Away,0.0,0.0
2017,20171118MisArk,2017-11-18 00:00:00,Mississippi State,Arkansas,1,Away,0.31999999999999995,0.0
2017,20171118MiaVir,2017-11-18 00:00:00,Miami (FL),Virginia,1,Home,0.92,0.0
2017,20171118AlaMer,2017-11-18 00:00:00,Alabama,Mercer,1,Home,0.96,0.0
2017,20171118CleCit,2017-11-18 00:00:00,Clemson,Citadel,1,Home,0.84,0.0
2017,20171118NavNot,2017-11-18 00:00:00,Navy,Notre Dame,0,Away,0.0,0.64
2017,20171118NevSan,2017-11-18 00:00:00,Nevada,San Diego State,0,Away,0.0,0.0
2017,20171118IowPur,2017-11-18 00:00:00,Iowa,Purdue,0,Home,0.0,0.0
2017,20171118NebPen,2017-11-18 00:00:00,Nebraska,Penn State,0,Away,0.0,0.48
2017,20171118AriOre,2017-11-18 00:00:00,Arizona,Oregon,0,Away,0.0,0.0
2017,20171118RicOld,2017-11-18 00:00:00,Rice,Old Dominion,0,Away,0.0,0.0
2017,20171118KanOkl,2017-11-18 00:00:00,Kansas,Oklahoma,0,Home,0.0,0.88
2017,20171118IllOhi,2017-11-18 00:00:00,Illinois,Ohio State,0,Away,0.0,0.6799999999999999
2017,20171118MinNor,2017-11-18 00:00:00,Minnesota,Northwestern,0,Away,0.0,0.0
2017,20171118ArmNor,2017-11-18 00:00:00,Army,North Texas,0,Away,0.0,0.0
2017,20171118WesNor,2017-11-18 00:00:00,Western Carolina,North Carolina,0,Away,0.0,0.0
2017,20171118VanMis,2017-11-18 00:00:00,Vanderbilt,Missouri,0,Home,0.0,0.0
2017,20171118ArkMis,2017-11-18 00:00:00,Arkansas,Mississippi State,0,Home,0.0,0.31999999999999995
2017,20171118WofSou,2017-11-18 00:00:00,Wofford,South Carolina,0,Away,0.0,0.0
2017,20171118MarMic,2017-11-18 00:00:00,Maryland,Michigan State,0,Away,0.0,0.12
2017,20171118SouMem,2017-11-18 00:00:00,Southern Methodist,Memphis,0,Away,0.0,0.28
2017,20171118BriMas,2017-11-18 00:00:00,Brigham Young,Massachusetts,0,Home,0.0,0.0
2017,20171118SyrLou,2017-11-18 00:00:00,Syracuse,Louisville,0,Away,0.0,0.0
2017,20171118TexLou,2017-11-18 00:00:00,Texas-El Paso,Louisiana Tech,0,Home,0.0,0.0
2017,20171118TenLou,2017-11-18 00:00:00,Tennessee,Louisiana State,0,Home,0.0,0.16000000000000003
2017,20171118NewLou,2017-11-18 00:00:00,New Mexico State,Louisiana,0,Away,0.0,0.0
2017,20171118OklKan,2017-11-18 00:00:00,Oklahoma State,Kansas State,0,Home,0.0,0.0
2017,20171118BayIow,2017-11-18 00:00:00,Baylor,Iowa State,0,Home,0.0,0.0
2017,20171118RutInd,2017-11-18 00:00:00,Rutgers,Indiana,0,Away,0.0,0.0
2017,20171118SouGeo,2017-11-18 00:00:00,South Alabama,Georgia Southern,0,Away,0.0,0.0
2017,20171118KenGeo,2017-11-18 00:00:00,Kentucky,Georgia,0,Away,0.0,0.72
2017,20171118WyoFre,2017-11-18 00:00:00,Wyoming,Fresno State,0,Home,0.0,0.0
2017,20171118VirMia,2017-11-18 00:00:00,Virginia,Miami (FL),0,Away,0.0,0.92
2017,20171118UCLSou,2017-11-18 00:00:00,UCLA,Southern California,0,Away,0.0,0.52
2017,20171118OldRic,2017-11-18 00:00:00,Old Dominion,Rice,1,Home,0.0,0.0
2017,20171118PitVir,2017-11-18 00:00:00,Pittsburgh,Virginia Tech,0,Away,0.0,0.0
2017,20171118UtaWas,2017-11-18 00:00:00,Utah,Washington,0,Away,0.0,0.36
2017,20171118NorWak,2017-11-18 00:00:00,North Carolina State,Wake Forest,0,Away,0.0,0.0
2017,20171118MicWis,2017-11-18 00:00:00,Michigan,Wisconsin,0,Away,0.24,0.8
2017,20171118HawUta,2017-11-18 00:00:00,Hawaii,Utah State,0,Away,0.0,0.0
2017,20171118HouTul,2017-11-18 00:00:00,Houston,Tulane,0,Away,0.0,0.0
2017,20171118ChaSou,2017-11-18 00:00:00,Charlotte,Southern Mississippi,0,Away,0.0,0.0
2017,20171118TexTex,2017-11-18 00:00:00,Texas Tech,Texas Christian,0,Home,0.0,0.56
2017,20171118MisTex,2017-11-18 00:00:00,Mississippi,Texas A&M,0,Home,0.0,0.0
2017,20171118WesTex,2017-11-18 00:00:00,West Virginia,Texas,0,Home,0.040000000000000036,0.0
2017,20171118CalSta,2017-11-18 00:00:00,California,Stanford,0,Away,0.0,0.19999999999999996
2017,20171118MarTex,2017-11-18 00:00:00,Marshall,Texas-San Antonio,0,Away,0.0,0.0
2017,20171118SouTul,2017-11-18 12:00:00,South Florida,Tulsa,1,Home,0.07999999999999996,0.0
2017,20171118TulSou,2017-11-18 12:00:00,Tulsa,South Florida,0,Away,0.0,0.07999999999999996
2017,20171121BalMia,2017-11-21 00:00:00,Ball State,Miami (OH),0,Home,0.0,0.0
2017,20171121AkrKen,2017-11-21 00:00:00,Akron,Kent State,1,Home,0.0,0.0
2017,20171121EasBow,2017-11-21 00:00:00,Eastern Michigan,Bowling Green State,1,Home,0.0,0.0
2017,20171121MiaBal,2017-11-21 00:00:00,Miami (OH),Ball State,1,Away,0.0,0.0
2017,20171121BowEas,2017-11-21 00:00:00,Bowling Green State,Eastern Michigan,0,Away,0.0,0.0
2017,20171121KenAkr,2017-11-21 00:00:00,Kent State,Akron,0,Away,0.0,0.0
2017,20171123MisMis,2017-11-23 00:00:00,Mississippi State,Mississippi,0,Home,0.36,0.0
2017,20171123MisMis,2017-11-23 00:00:00,Mississippi,Mississippi State,1,Away,0.0,0.36
2017,20171124NavHou,2017-11-24 00:00:00,Navy,Houston,0,Away,0.0,0.0
2017,20171124NorCen,2017-11-24 00:00:00,Northern Illinois,Central Michigan,0,Away,0.0,0.0
2017,20171124SouCen,2017-11-24 00:00:00,South Florida,Central Florida,0,Away,0.12,0.48
2017,20171124OhiBuf,2017-11-24 00:00:00,Ohio,Buffalo,0,Away,0.0,0.0
2017,20171124MiaPit,2017-11-24 00:00:00,Miami (FL),Pittsburgh,0,Away,0.92,0.0
2017,20171124BayTex,2017-11-24 00:00:00,Baylor,Texas Christian,0,Away,0.0,0.6
2017,20171124TexTex,2017-11-24 00:00:00,Texas,Texas Tech,0,Home,0.0,0.0
2017,20171124VirVir,2017-11-24 00:00:00,Virginia,Virginia Tech,0,Home,0.0,0.040000000000000036
2017,20171124CalUCL,2017-11-24 00:00:00,California,UCLA,0,Away,0.0,0.0
2017,20171124NebIow,2017-11-24 00:00:00,Nebraska,Iowa,0,Home,0.0,0.0
2017,20171124NewSan,2017-11-24 00:00:00,New Mexico,San Diego State,0,Away,0.0,0.0
2017,20171124CenSou,2017-11-24 00:00:00,Central Florida,South Florida,1,Home,0.48,0.12
2017,20171124CenNor,2017-11-24 00:00:00,Central Michigan,Northern Illinois,1,Home,0.0,0.0
2017,20171124HouNav,2017-11-24 00:00:00,Houston,Navy,1,Home,0.0,0.0
2017,20171124IowNeb,2017-11-24 00:00:00,Iowa,Nebraska,1,Away,0.0,0.0
2017,20171124PitMia,2017-11-24 00:00:00,Pittsburgh,Miami (FL),1,Home,0.0,0.92
2017,20171124SanNew,2017-11-24 00:00:00,San Diego State,New Mexico,1,Home,0.0,0.0
2017,20171124TexBay,2017-11-24 00:00:00,Texas Christian,Baylor,1,Home,0.6,0.0
2017,20171124TexTex,2017-11-24 00:00:00,Texas Tech,Texas,1,Away,0.0,0.0
2017,20171124TolWes,2017-11-24 00:00:00,Toledo,Western Michigan,1,Home,0.0,0.0
2017,20171124TroTex,2017-11-24 00:00:00,Troy,Texas State,1,Home,0.0,0.0
2017,20171124UCLCal,2017-11-24 00:00:00,UCLA,California,1,Home,0.0,0.0
2017,20171124VirVir,2017-11-24 00:00:00,Virginia Tech,Virginia,1,Away,0.040000000000000036,0.0
2017,20171124WesTol,2017-11-24 00:00:00,Western Michigan,Toledo,0,Away,0.0,0.0
2017,20171124BufOhi,2017-11-24 00:00:00,Buffalo,Ohio,1,Home,0.0,0.0
2017,20171124TexTro,2017-11-24 00:00:00,Texas State,Troy,0,Away,0.0,0.0
2017,20171124MisArk,2017-11-24 12:00:00,Missouri,Arkansas,1,Away,0.0,0.0
2017,20171124ArkMis,2017-11-24 12:00:00,Arkansas,Missouri,0,Home,0.0,0.0
2017,20171125IllNor,2017-11-25 00:00:00,Illinois,Northwestern,0,Home,0.0,0.07999999999999996
