,Season,Game,Date,Team,Loc,Opp,Result,Pass_cmp,Pass_att,Pass_pct,Pass_yds,Pass_TD,Rush_att,Rush_yds,Rush_avg,Rush_TD,TO_plays,TO_yds,TO_avg,FD_pass,FD_rush,FD_pen,FD_tot,Pen_num,Pen_yds,Turn_fum,Turn_int,Turn_tot
1257,2018,8,2018-10-27,Stanford,,Washington State,L (38-41),40,50,80.0,438,3,19,59,3.1,2,69,497,7.2,19,4,1,24,9,89,0,0,0
1258,2018,9,2018-11-03,Stanford,@,Washington,L (23-27),16,27,59.3,194,1,45,177,3.9,2,72,371,5.2,11,6,2,19,8,85,0,0,0
1259,2018,10,2018-11-10,Stanford,,Oregon State,W (48-17),17,35,48.6,236,2,33,168,5.1,0,68,404,5.9,8,9,1,18,6,34,0,1,1
1260,2018,11,2018-11-24,Stanford,@,UCLA,W (49-42),29,47,61.7,466,0,37,62,1.7,4,84,528,6.3,22,6,3,31,6,63,1,1,2
1261,2018,,11 Games,Stanford,,,,250,398,62.8,3099,13,399,1536,3.8,16,797,4635,5.8,140,84,12,236,73,726,5,9,14
1262,2018,1,2018-08-31,Syracuse,@,Western Michigan,W (55-42),19,36,52.8,379,3,28,242,8.6,3,64,621,9.7,14,7,3,24,6,45,0,2,2
1263,2018,2,2018-09-08,Syracuse,,Wagner,W (62-10),17,33,51.5,247,1,41,41,1.0,0,74,288,3.9,12,1,1,14,11,62,0,3,3
1264,2018,3,2018-09-15,Syracuse,,Florida State,W (30-7),18,37,48.6,178,0,23,62,2.7,1,60,240,4.0,7,3,1,11,11,90,0,1,1
1265,2018,4,2018-09-22,Syracuse,,Connecticut,W (51-21),19,29,65.5,217,2,39,178,4.6,1,68,395,5.8,7,7,2,16,5,42,2,1,3
1266,2018,5,2018-09-29,Syracuse,@,Clemson,L (23-27),17,29,58.6,176,0,53,293,5.5,3,82,469,5.7,8,19,1,28,3,16,2,1,3
1267,2018,6,2018-10-06,Syracuse,@,Pittsburgh,L (37-44),11,20,55.0,137,1,47,265,5.6,3,67,402,6.0,4,13,1,18,3,25,2,1,3
1268,2018,7,2018-10-20,Syracuse,,North Carolina,W (40-37),34,54,63.0,321,2,41,179,4.4,1,95,500,5.3,14,10,0,24,5,34,1,1,2
1269,2018,8,2018-10-27,Syracuse,,North Carolina State,W (51-41),26,44,59.1,473,3,29,68,2.3,2,73,541,7.4,13,6,2,21,9,95,0,1,1
1270,2018,9,2018-11-03,Syracuse,@,Wake Forest,W (41-24),21,37,56.8,275,2,44,159,3.6,1,81,434,5.4,12,10,4,26,10,95,2,1,3
1271,2018,10,2018-11-09,Syracuse,,Louisville,W (54-23),14,31,45.2,210,1,39,203,5.2,2,70,413,5.9,7,9,2,18,17,125,2,2,4
1272,2018,11,2018-11-17,Syracuse,N,Notre Dame,L (3-36),23,38,60.5,292,2,36,171,4.8,2,74,463,6.3,14,7,2,23,7,55,0,1,1
1273,2018,12,2018-11-24,Syracuse,@,Boston College,W (42-21),17,37,45.9,251,3,32,105,3.3,0,69,356,5.2,11,5,2,18,6,50,2,2,4
1274,2018,,12 Games,Syracuse,,,,236,425,55.5,3156,20,452,1966,4.3,19,877,5122,5.8,123,97,21,241,93,734,13,17,30
1275,2018,1,2018-09-01,Temple,,Villanova,L (17-19),29,40,72.5,254,3,37,151,4.1,0,77,405,5.3,14,9,3,26,9,82,0,1,1
1276,2018,2,2018-09-08,Temple,,Buffalo,L (29-36),26,45,57.8,275,3,41,152,3.7,2,86,427,5.0,17,7,3,27,4,29,0,1,1
1277,2018,3,2018-09-15,Temple,@,Maryland,W (35-14),8,21,38.1,63,0,31,132,4.3,0,52,195,3.8,2,7,2,11,5,35,0,2,2
1278,2018,4,2018-09-20,Temple,,Tulsa,W (31-17),22,41,53.7,195,0,66,208,3.2,2,107,403,3.8,12,18,2,32,8,73,2,3,5
1279,2018,5,2018-09-29,Temple,@,Boston College,L (35-45),16,34,47.1,148,3,66,275,4.2,3,100,423,4.2,9,13,6,28,10,79,2,0,2
1280,2018,6,2018-10-06,Temple,,East Carolina,W (49-6),18,39,46.2,120,0,28,76,2.7,0,67,196,2.9,4,5,3,12,2,25,0,0,0
1281,2018,7,2018-10-13,Temple,@,Navy,W (24-17),3,11,27.3,14,0,53,270,5.1,2,64,284,4.4,1,14,3,18,6,40,1,0,1
1282,2018,8,2018-10-20,Temple,,Cincinnati,W (24-17),14,34,41.2,111,0,47,200,4.3,2,81,311,3.8,8,11,1,20,7,65,2,1,3
1283,2018,9,2018-11-01,Temple,@,Central Florida,L (40-52),17,33,51.5,312,3,43,318,7.4,4,76,630,8.3,11,18,6,35,8,50,0,1,1
1284,2018,10,2018-11-10,Temple,@,Houston,W (59-49),28,47,59.6,322,5,44,205,4.7,2,91,527,5.8,14,11,6,31,12,90,2,1,3
1285,2018,11,2018-11-17,Temple,,South Florida,W (27-17),14,23,60.9,82,0,48,184,3.8,2,71,266,3.7,3,10,2,15,7,55,3,2,5
1286,2018,12,2018-11-24,Temple,@,Connecticut,W (57-7),14,26,53.8,100,1,53,138,2.6,0,79,238,3.0,6,12,2,20,1,15,1,3,4
1287,2018,,12 Games,Temple,,,,209,394,53.0,1996,18,557,2309,4.1,19,951,4305,4.5,101,135,39,275,79,638,13,15,28
1288,2018,1,2018-09-01,Tennessee,N,West Virginia,L (14-40),25,34,73.5,429,5,27,118,4.4,0,61,547,9.0,18,6,2,26,4,35,1,0,1
1289,2018,2,2018-09-08,Tennessee,,East Tennessee State,W (59-3),12,29,41.4,69,0,29,125,4.3,0,58,194,3.3,4,5,0,9,6,39,1,2,3
1290,2018,3,2018-09-15,Tennessee,,Texas-El Paso,W (24-0),9,23,39.1,39,0,28,95,3.4,0,51,134,2.6,2,4,1,7,6,42,0,0,0
1291,2018,4,2018-09-22,Tennessee,,Florida,L (21-47),10,19,52.6,186,3,34,201,5.9,3,53,387,7.3,6,7,1,14,10,79,1,0,1
1292,2018,5,2018-09-29,Tennessee,@,Georgia,L (12-38),17,24,70.8,190,0,50,251,5.0,5,74,441,6.0,10,16,0,26,6,40,0,0,0
1293,2018,6,2018-10-13,Tennessee,@,Auburn,W (30-24),28,45,62.2,322,2,34,126,3.7,1,79,448,5.7,13,8,1,22,5,38,1,2,3
1294,2018,7,2018-10-20,Tennessee,,Alabama,L (21-58),21,32,65.6,327,4,42,218,5.2,4,74,545,7.4,16,12,2,30,5,36,0,1,1
1295,2018,8,2018-10-27,Tennessee,@,South Carolina,L (24-27),11,16,68.8,152,1,40,224,5.6,2,56,376,6.7,6,12,1,19,2,9,0,1,1
1296,2018,9,2018-11-03,Tennessee,,UNC Charlotte,W (14-3),13,25,52.0,152,0,37,92,2.5,0,62,244,3.9,7,4,2,13,8,55,0,1,1
1297,2018,10,2018-11-10,Tennessee,,Kentucky,W (24-7),23,38,60.5,185,1,34,85,2.5,0,72,270,3.8,10,8,1,19,3,20,1,2,3
1298,2018,11,2018-11-17,Tennessee,,Missouri,L (17-50),21,30,70.0,257,2,49,227,4.6,3,79,484,6.1,14,12,3,29,10,79,1,0,1
1299,2018,12,2018-11-24,Tennessee,@,Vanderbilt,L (13-38),31,35,88.6,367,3,43,100,2.3,2,78,467,6.0,18,9,2,29,3,43,0,0,0
1300,2018,,12 Games,Tennessee,,,,221,350,63.1,2675,21,447,1862,4.2,20,797,4537,5.7,124,103,16,243,68,515,6,9,15
1301,2018,1,2018-09-29,Tennessee State,@,Vanderbilt,L (27-31),22,30,73.3,297,3,34,256,7.5,1,64,553,8.6,13,8,2,23,2,15,0,2,2
1302,2018,1,2018-09-01,Texas,N,Maryland,L (29-34),21,34,61.8,264,2,46,143,3.1,2,80,407,5.1,8,8,5,21,8,70,0,0,0
1303,2018,2,2018-09-08,Texas,,Tulsa,W (28-21),13,26,50.0,164,1,38,189,5.0,2,64,353,5.5,7,9,1,17,6,45,0,2,2
1304,2018,3,2018-09-15,Texas,,Southern California,W (37-14),30,48,62.5,322,0,16,-5,-0.3,2,64,317,5.0,13,2,1,16,10,99,0,1,1
1305,2018,4,2018-09-22,Texas,,Texas Christian,W (31-16),20,39,51.3,231,1,32,141,4.4,0,71,372,5.2,9,7,0,16,3,30,1,3,4
1306,2018,5,2018-09-29,Texas,@,Kansas State,W (19-14),11,25,44.0,110,0,39,107,2.7,2,64,217,3.4,6,7,4,17,0,0,0,0,0
1307,2018,6,2018-10-06,Texas,N,Oklahoma,W (48-45),20,27,74.1,310,4,31,222,7.2,2,58,532,9.2,12,9,0,21,7,73,2,1,3
1308,2018,7,2018-10-13,Texas,,Baylor,W (23-17),20,39,51.3,240,1,34,88,2.6,1,73,328,4.5,10,8,1,19,10,142,0,1,1
1309,2018,8,2018-10-27,Texas,@,Oklahoma State,L (35-38),23,34,67.6,321,3,51,181,3.5,2,85,502,5.9,14,10,3,27,4,52,0,0,0
1310,2018,9,2018-11-03,Texas,,West Virginia,L (41-42),28,42,66.7,346,3,33,232,7.0,2,75,578,7.7,16,9,3,28,14,120,0,0,0
1311,2018,10,2018-11-10,Texas,@,Texas Tech,W (41-34),38,48,79.2,454,4,33,141,4.3,0,81,595,7.3,22,9,1,32,8,89,2,1,3
1312,2018,11,2018-11-17,Texas,,Iowa State,W (24-10),13,29,44.8,148,0,30,62,2.1,1,59,210,3.6,5,7,0,12,3,20,1,1,2
1313,2018,12,2018-11-23,Texas,@,Kansas,W (24-17),18,35,51.4,159,1,33,137,4.2,1,68,296,4.4,8,5,1,14,9,98,0,1,1
1314,2018,,12 Games,Texas,,,,255,426,59.9,3069,20,416,1638,3.9,17,842,4707,5.6,130,90,20,240,82,838,6,11,17
1315,2018,1,2018-08-30,Texas A&M,,Northwestern State,W (59-7),18,35,51.4,230,1,13,21,1.6,0,48,251,5.2,5,2,6,13,11,93,0,0,0
1316,2018,2,2018-09-08,Texas A&M,,Clemson,L (26-28),17,27,63.0,298,2,32,115,3.6,2,59,413,7.0,7,6,1,14,4,49,0,0,0
1317,2018,3,2018-09-15,Texas A&M,,Louisiana-Monroe,W (48-10),15,28,53.6,225,1,29,103,3.6,0,57,328,5.8,7,6,1,14,4,38,0,1,1
1318,2018,4,2018-09-22,Texas A&M,@,Alabama,L (23-45),25,33,75.8,415,4,28,109,3.9,2,61,524,8.6,16,6,2,24,9,82,0,0,0
1319,2018,5,2018-09-29,Texas A&M,N,Arkansas,W (24-17),14,27,51.9,193,1,26,55,2.1,1,53,248,4.7,8,3,0,11,6,61,0,1,1
1320,2018,6,2018-10-06,Texas A&M,,Kentucky,W (20-14),13,20,65.0,108,1,30,70,2.3,0,50,178,3.6,3,5,0,8,8,52,0,0,0
1321,2018,7,2018-10-13,Texas A&M,@,South Carolina,W (26-23),17,35,48.6,223,3,18,76,4.2,0,53,299,5.6,8,6,5,19,4,39,1,1,2
1322,2018,8,2018-10-27,Texas A&M,@,Mississippi State,L (13-28),14,22,63.6,241,2,31,143,4.6,2,53,384,7.2,7,7,1,15,10,95,0,0,0
1323,2018,9,2018-11-03,Texas A&M,@,Auburn,L (24-28),19,30,63.3,259,3,21,19,0.9,1,51,278,5.5,11,2,0,13,6,39,0,0,0
1324,2018,10,2018-11-10,Texas A&M,,Mississippi,W (38-24),22,35,62.9,373,1,30,67,2.2,1,65,440,6.8,13,4,2,19,5,48,1,0,1
1325,2018,11,2018-11-17,Texas A&M,,Alabama-Birmingham,W (41-20),25,39,64.1,306,2,37,111,3.0,1,76,417,5.5,16,9,0,25,6,41,1,2,3
1326,2018,12,2018-11-24,Texas A&M,,Louisiana State,W (74-72),26,39,66.7,281,4,51,215,4.2,4,90,496,5.5,17,13,1,31,10,70,1,0,1
1327,2018,,12 Games,Texas A&M,,,,225,370,60.8,3152,25,346,1104,3.2,14,716,4256,5.9,118,69,19,206,83,707,4,5,9
1328,2018,1,2018-09-01,Texas Christian,,Southern,W (55-7),5,18,27.8,101,1,34,84,2.5,0,52,185,3.6,2,5,2,9,5,40,1,2,3
1329,2018,2,2018-09-07,Texas Christian,@,Southern Methodist,W (42-12),18,39,46.2,111,0,33,131,4.0,1,72,242,3.4,3,9,1,13,8,68,1,0,1
1330,2018,3,2018-09-15,Texas Christian,N,Ohio State,L (28-40),24,38,63.2,344,2,42,182,4.3,1,80,526,6.6,14,13,2,29,5,39,0,0,0
1331,2018,4,2018-09-22,Texas Christian,@,Texas,L (16-31),22,32,68.8,255,2,45,112,2.5,2,77,367,4.8,14,6,0,20,4,25,0,0,0
1332,2018,5,2018-09-29,Texas Christian,,Iowa State,W (17-14),14,28,50.0,79,1,28,119,4.3,1,56,198,3.5,6,6,3,15,1,15,1,0,1
1333,2018,6,2018-10-11,Texas Christian,,Texas Tech,L (14-17),15,27,55.6,202,1,43,151,3.5,1,70,353,5.0,7,9,1,17,12,89,0,1,1
1334,2018,7,2018-10-20,Texas Christian,,Oklahoma,L (27-52),19,25,76.0,213,4,47,323,6.9,3,72,536,7.4,11,15,0,26,8,60,0,0,0
1335,2018,8,2018-10-27,Texas Christian,@,Kansas,L (26-27),19,29,65.5,249,2,38,58,1.5,1,67,307,4.6,12,4,1,17,8,59,0,0,0
1336,2018,9,2018-11-03,Texas Christian,,Kansas State,W (14-13),16,28,57.1,162,1,47,139,3.0,1,75,301,4.0,8,11,2,21,2,3,2,1,3
1337,2018,10,2018-11-10,Texas Christian,@,West Virginia,L (10-47),26,41,63.4,371,3,40,164,4.1,3,81,535,6.6,15,11,0,26,2,15,1,1,2
1338,2018,11,2018-11-17,Texas Christian,@,Baylor,W (16-9),14,29,48.3,163,0,40,140,3.5,1,69,303,4.4,7,10,3,20,9,66,2,1,3
1339,2018,12,2018-11-24,Texas Christian,,Oklahoma State,W (31-24),17,40,42.5,181,0,32,99,3.1,3,72,280,3.9,9,5,1,15,6,76,1,1,2
1340,2018,,12 Games,Texas Christian,,,,209,374,55.9,2431,17,469,1702,3.6,18,843,4133,4.9,108,104,16,228,70,555,9,7,16
1341,2018,1,2018-09-08,Texas Southern,@,Texas State,L (20-36),18,29,62.1,243,1,52,304,5.8,1,81,547,6.8,8,19,1,28,8,70,1,0,1
1342,2018,2,2018-09-22,Texas Southern,@,Houston,L (14-70),33,49,67.3,386,5,41,285,7.0,5,90,671,7.5,18,17,1,36,2,10,0,1,1
1343,2018,,2 Games,Texas Southern,,,,51,78,65.4,629,6,93,589,6.3,6,171,1218,7.1,26,36,2,64,10,80,1,1,2
1344,2018,1,2018-09-01,Texas State,@,Rutgers,L (7-35),20,29,69.0,205,1,46,218,4.7,3,75,423,5.6,11,10,2,23,7,50,1,3,4
1345,2018,2,2018-09-08,Texas State,,Texas Southern,W (36-20),21,40,52.5,315,3,20,36,1.8,0,60,351,5.9,9,3,2,13,4,37,1,0,1
1346,2018,3,2018-09-15,Texas State,@,South Alabama,L (31-41),24,33,72.7,266,2,27,116,4.3,2,60,382,6.4,7,4,2,13,15,143,3,0,3
1347,2018,4,2018-09-22,Texas State,@,Texas-San Antonio,L (21-25),19,35,54.3,127,1,41,145,3.5,0,76,272,3.6,8,7,0,15,5,50,1,0,1
1348,2018,5,2018-10-06,Texas State,,Louisiana,L (27-42),14,23,60.9,230,2,49,327,6.7,4,72,557,7.7,9,13,1,23,3,30,0,1,1
1349,2018,6,2018-10-11,Texas State,,Georgia Southern,L (13-15),7,12,58.3,51,0,52,164,3.2,1,64,215,3.4,3,8,1,12,5,49,1,0,1
1350,2018,7,2018-10-20,Texas State,@,Louisiana-Monroe,L (14-20),13,29,44.8,124,1,43,229,5.3,1,72,353,4.9,8,12,3,23,7,67,2,0,2
1351,2018,8,2018-10-27,Texas State,,New Mexico State,W (27-20),29,59,49.2,275,0,33,153,4.6,1,92,428,4.7,14,5,3,22,6,63,0,2,2
1352,2018,9,2018-11-03,Texas State,@,Georgia State,W (40-31),21,40,52.5,224,1,43,221,5.1,3,83,445,5.4,13,11,1,25,2,13,2,0,2
1353,2018,10,2018-11-10,Texas State,,Appalachian State,L (7-38),25,36,69.4,247,2,34,221,6.5,3,70,468,6.7,11,8,0,19,5,50,0,0,0
1354,2018,11,2018-11-17,Texas State,@,Troy,L (7-12),13,27,48.1,79,0,47,141,3.0,0,74,220,3.0,4,9,0,13,4,25,0,0,0
1355,2018,12,2018-11-24,Texas State,,Arkansas State,L (7-33),18,24,75.0,276,2,46,217,4.7,1,70,493,7.0,10,10,0,20,4,37,1,0,1
1356,2018,,12 Games,Texas State,,,,224,387,57.9,2419,15,481,2188,4.5,19,868,4607,5.3,107,100,15,221,67,614,12,6,18
1357,2018,1,2018-09-01,Texas Tech,N,Mississippi,L (27-47),22,32,68.8,336,2,28,210,7.5,2,60,546,9.1,12,7,3,22,7,49,1,0,1
1358,2018,2,2018-09-08,Texas Tech,,Lamar,W (77-0),10,32,31.3,80,0,42,102,2.4,0,74,182,2.5,3,8,2,13,4,15,1,3,4
1359,2018,3,2018-09-15,Texas Tech,,Houston,W (63-49),31,52,59.6,462,5,40,173,4.3,2,92,635,6.9,18,8,2,28,9,68,0,0,0
1360,2018,4,2018-09-22,Texas Tech,@,Oklahoma State,W (41-17),18,38,47.4,258,1,24,128,5.3,1,62,386,6.2,12,6,0,18,8,73,1,1,2
1361,2018,5,2018-09-29,Texas Tech,,West Virginia,L (34-42),27,41,65.9,370,3,32,119,3.7,2,73,489,6.7,15,8,3,26,12,115,0,0,0
1362,2018,6,2018-10-11,Texas Tech,@,Texas Christian,W (17-14),26,45,57.8,290,2,32,121,3.8,0,77,411,5.3,12,6,2,20,8,63,1,2,3
1363,2018,7,2018-10-20,Texas Tech,,Kansas,W (48-16),18,41,43.9,221,2,29,98,3.4,0,70,319,4.6,9,6,1,16,6,62,1,1,2
1364,2018,8,2018-10-27,Texas Tech,@,Iowa State,L (31-40),13,27,48.1,250,2,51,172,3.4,2,78,422,5.4,9,10,5,24,4,25,1,0,1
1365,2018,9,2018-11-03,Texas Tech,,Oklahoma,L (46-51),20,35,57.1,360,3,44,323,7.3,4,79,683,8.6,15,16,1,32,10,113,0,2,2
1366,2018,10,2018-11-10,Texas Tech,,Texas,L (34-41),22,34,64.7,312,4,48,157,3.3,1,82,469,5.7,15,10,3,28,6,59,0,0,0
1367,2018,11,2018-11-17,Texas Tech,@,Kansas State,L (6-21),17,26,65.4,213,1,50,154,3.1,0,76,367,4.8,11,9,2,22,2,20,0,1,1
1368,2018,12,2018-11-24,Texas Tech,,Baylor,L (24-35),22,31,71.0,308,3,51,170,3.3,2,82,478,5.8,11,13,4,28,12,80,0,2,2
1369,2018,,12 Games,Texas Tech,,,,246,434,56.7,3460,28,471,1927,4.1,16,905,5387,6.0,142,107,28,277,88,742,6,12,18
1370,2018,1,2018-09-01,Toledo,,Virginia Military Institute,W (66-3),29,47,61.7,174,0,30,48,1.6,0,77,222,2.9,7,5,2,14,3,11,1,2,3
1371,2018,2,2018-09-15,Toledo,,Miami (FL),L (24-49),13,23,56.5,205,2,53,268,5.1,5,76,473,6.2,7,16,1,24,0,0,0,0,0
1372,2018,3,2018-09-22,Toledo,,Nevada,W (63-44),29,50,58.0,320,1,35,262,7.5,5,85,582,6.8,14,11,2,27,10,70,1,1,2
1373,2018,4,2018-09-29,Toledo,@,Fresno State,L (27-49),24,32,75.0,368,4,38,186,4.9,2,70,554,7.9,16,7,1,24,3,45,0,1,1
1374,2018,5,2018-10-06,Toledo,,Bowling Green State,W (52-36),18,34,52.9,289,3,29,192,6.6,2,63,481,7.6,10,7,3,20,14,129,1,0,1
1375,2018,6,2018-10-13,Toledo,@,Eastern Michigan,L (26-28),17,23,73.9,183,0,38,229,6.0,4,61,412,6.8,8,10,0,18,11,138,0,0,0
1376,2018,7,2018-10-20,Toledo,,Buffalo,L (17-31),25,46,54.3,326,2,50,137,2.7,2,96,463,4.8,14,10,8,32,5,44,0,3,3
1377,2018,8,2018-10-25,Toledo,@,Western Michigan,W (51-24),25,32,78.1,307,2,34,125,3.7,1,66,432,6.5,11,4,2,17,8,76,1,0,1
1378,2018,9,2018-10-31,Toledo,,Ball State,W (45-13),30,48,62.5,343,1,35,94,2.7,1,83,437,5.3,14,11,1,26,10,100,3,2,5
1379,2018,10,2018-11-07,Toledo,@,Northern Illinois,L (15-38),13,19,68.4,131,1,44,296,6.7,3,63,427,6.8,7,13,0,20,5,58,1,1,2
1380,2018,11,2018-11-15,Toledo,@,Kent State,W (56-34),24,41,58.5,314,2,35,183,5.2,2,76,497,6.5,11,6,6,23,8,69,0,1,1
1381,2018,12,2018-11-23,Toledo,,Central Michigan,W (51-13),18,43,41.9,133,1,32,48,1.5,0,75,181,2.4,8,6,2,16,16,132,0,1,1
1382,2018,,12 Games,Toledo,,,,265,438,60.5,3093,19,453,2068,4.6,27,891,5161,5.8,127,106,28,261,93,872,8,12,20
1383,2018,1,2018-09-01,Troy,,Boise State,L (20-56),20,28,71.4,305,4,29,111,3.8,2,57,416,7.3,10,6,0,16,4,27,1,0,1
1384,2018,2,2018-09-08,Troy,,Florida A&M,W (59-7),17,31,54.8,219,0,32,68,2.1,1,63,287,4.6,6,6,1,13,8,65,2,2,4
1385,2018,3,2018-09-15,Troy,@,Nebraska,W (24-19),19,27,70.4,177,2,48,187,3.9,0,75,364,4.9,7,12,3,22,10,77,1,2,3
1386,2018,4,2018-09-22,Troy,@,Louisiana-Monroe,W (35-27),29,48,60.4,290,2,36,200,5.6,2,84,490,5.8,15,11,1,27,10,94,0,1,1
1387,2018,5,2018-09-29,Troy,,Coastal Carolina,W (45-21),18,22,81.8,172,1,54,145,2.7,2,76,317,4.2,9,11,1,21,4,43,1,1,2
1388,2018,6,2018-10-04,Troy,,Georgia State,W (37-20),20,36,55.6,272,1,35,116,3.3,1,71,388,5.5,11,9,3,23,0,0,2,0,2
1389,2018,7,2018-10-13,Troy,@,Liberty,L (16-22),17,32,53.1,238,2,45,103,2.3,1,77,341,4.4,13,4,0,17,3,45,0,1,1
1390,2018,8,2018-10-23,Troy,@,South Alabama,W (38-17),18,30,60.0,275,2,45,110,2.4,0,75,385,5.1,14,8,1,23,7,91,0,3,3
1391,2018,9,2018-11-03,Troy,,Louisiana,W (26-16),14,29,48.3,170,0,36,100,2.8,2,65,270,4.2,7,9,2,18,5,39,1,2,3
1392,2018,10,2018-11-10,Troy,@,Georgia Southern,W (35-21),14,23,60.9,190,2,34,101,3.0,1,57,291,5.1,6,6,1,13,4,47,0,0,0
1393,2018,11,2018-11-17,Troy,,Texas State,W (12-7),9,23,39.1,155,0,36,129,3.6,1,59,284,4.8,6,6,1,13,2,10,1,5,6
1394,2018,12,2018-11-24,Troy,@,Appalachian State,L (10-21),12,24,50.0,113,2,45,201,4.5,1,69,314,4.6,6,8,1,15,13,104,1,0,1
1395,2018,,12 Games,Troy,,,,207,353,58.6,2576,18,475,1571,3.3,14,828,4147,5.0,110,96,15,221,70,642,10,17,27
1396,2018,1,2018-08-30,Tulane,,Wake Forest,L (17-23),31,51,60.8,378,2,43,170,4.0,1,94,548,5.8,20,10,2,32,6,70,1,2,3
1397,2018,2,2018-09-08,Tulane,,Nicholls State,W (42-17),17,32,53.1,239,1,39,176,4.5,1,71,415,5.8,9,10,5,24,6,74,0,2,2
1398,2018,3,2018-09-15,Tulane,@,Alabama-Birmingham,L (24-31),12,27,44.4,180,1,56,269,4.8,2,83,449,5.4,8,16,1,25,8,80,0,2,2
1399,2018,4,2018-09-22,Tulane,@,Ohio State,L (6-49),31,38,81.6,419,5,38,151,4.0,2,76,570,7.5,22,8,2,32,10,89,0,0,0
1400,2018,5,2018-09-28,Tulane,,Memphis,W (40-24),14,30,46.7,246,2,21,31,1.5,1,51,277,5.4,8,2,3,13,4,20,0,0,0
1401,2018,6,2018-10-06,Tulane,@,Cincinnati,L (21-37),15,25,60.0,174,2,48,272,5.7,3,73,446,6.1,8,10,4,22,7,65,2,1,3
1402,2018,7,2018-10-20,Tulane,,Southern Methodist,L (23-27),21,40,52.5,291,3,32,36,1.1,1,72,327,4.5,12,3,2,17,7,43,0,1,1
1403,2018,8,2018-10-27,Tulane,@,Tulsa,W (24-17),12,26,46.2,180,1,35,135,3.9,1,61,315,5.2,8,8,1,17,8,57,1,0,1
1404,2018,9,2018-11-03,Tulane,@,South Florida,W (41-15),29,49,59.2,322,0,33,102,3.1,2,82,424,5.2,17,8,2,27,10,91,2,1,3
1405,2018,10,2018-11-10,Tulane,,East Carolina,W (24-18),21,68,30.9,360,2,26,90,3.5,0,94,450,4.8,13,6,4,23,7,69,0,1,1
1406,2018,11,2018-11-15,Tulane,@,Houston,L (17-48),17,30,56.7,190,3,48,298,6.2,3,78,488,6.3,9,13,2,24,6,54,0,1,1
1407,2018,12,2018-11-24,Tulane,,Navy,W (29-28),8,16,50.0,204,2,45,117,2.6,1,61,321,5.3,6,7,0,13,2,10,0,0,0
1408,2018,,12 Games,Tulane,,,,228,432,52.8,3183,24,464,1847,4.0,18,896,5030,5.6,140,101,28,269,81,722,6,11,17
1409,2018,1,2018-09-01,Tulsa,,Central Arkansas,W (38-27),17,25,68.0,165,0,32,82,2.6,2,57,247,4.3,8,3,5,16,5,35,2,0,2
1410,2018,2,2018-09-08,Tulsa,@,Texas,L (21-28),21,27,77.8,237,2,47,241,5.1,2,74,478,6.5,9,12,3,24,8,65,1,0,1
1411,2018,3,2018-09-15,Tulsa,,Arkansas State,L (20-29),20,33,60.6,191,0,47,218,4.6,2,80,409,5.1,9,14,1,24,11,101,1,0,1
1412,2018,4,2018-09-20,Tulsa,@,Temple,L (17-31),8,21,38.1,109,0,36,191,5.3,2,57,300,5.3,4,11,1,16,6,47,0,2,2
1413,2018,5,2018-10-04,Tulsa,@,Houston,L (26-41),19,27,70.4,165,3,39,314,8.1,2,66,479,7.3,8,11,2,21,8,55,1,2,3
1414,2018,6,2018-10-12,Tulsa,,South Florida,L (24-25),17,40,42.5,237,0,47,250,5.3,3,87,487,5.6,11,12,3,26,8,70,0,1,1
1415,2018,7,2018-10-20,Tulsa,@,Arkansas,L (0-23),11,19,57.9,131,1,53,196,3.7,1,72,327,4.5,6,12,2,20,3,40,1,1,2
1416,2018,8,2018-10-27,Tulsa,,Tulane,L (17-24),10,19,52.6,92,0,55,312,5.7,3,74,404,5.5,5,9,3,17,8,70,1,0,1
1417,2018,9,2018-11-03,Tulsa,,Connecticut,W (49-19),14,28,50.0,232,2,50,255,5.1,0,78,487,6.2,8,13,2,23,5,45,2,1,3
1418,2018,10,2018-11-10,Tulsa,@,Memphis,L (21-47),16,23,69.6,202,2,55,297,5.4,3,78,499,6.4,10,14,2,26,8,79,1,0,1
1419,2018,11,2018-11-17,Tulsa,@,Navy,L (29-37),1,2,50.0,15,0,61,395,6.5,5,63,410,6.5,1,18,2,21,4,45,1,0,1
1420,2018,12,2018-11-24,Tulsa,,Southern Methodist,W (27-24),26,46,56.5,319,1,31,61,2.0,1,77,380,4.9,16,6,2,24,6,30,0,2,2
1421,2018,,12 Games,Tulsa,,,,180,310,58.1,2095,11,553,2812,5.1,26,863,4907,5.7,95,135,28,258,80,682,11,9,20
1422,2018,1,2018-08-30,UAB,,Savannah State,W (52-0),1,17,5.9,23,0,38,155,4.1,0,55,178,3.2,1,9,2,12,10,94,0,2,2
1423,2018,2,2018-09-08,UAB,@,Coastal Carolina,L (24-47),11,18,61.1,167,2,43,296,6.9,5,61,463,7.6,7,13,5,25,5,55,0,0,0
1424,2018,3,2018-09-15,UAB,,Tulane,W (31-24),7,26,26.9,180,2,40,175,4.4,1,66,355,5.4,6,8,3,17,2,25,2,1,3
1425,2018,4,2018-09-29,UAB,,UNC Charlotte,W (28-7),17,25,68.0,194,0,34,69,2.0,1,59,263,4.5,9,4,3,16,7,76,1,1,2
1426,2018,5,2018-10-06,UAB,@,Louisiana Tech,W (28-7),9,23,39.1,107,0,41,151,3.7,1,64,258,4.0,5,9,1,15,2,17,2,1,3
