,Season,Game,Date,Team,Loc,Opp,Result,Pass_cmp,Pass_att,Pass_pct,Pass_yds,Pass_TD,Rush_att,Rush_yds,Rush_avg,Rush_TD,TO_plays,TO_yds,TO_avg,FD_pass,FD_rush,FD_pen,FD_tot,Pen_num,Pen_yds,Turn_fum,Turn_int,Turn_tot
1293,2018,2,2018-09-08,Southern,@,Louisiana Tech,L (17-54),18,25,72.0,216,1,40,70,1.8,1,65,286,4.4,9,7,1,17,6,68,1,0,1
1294,2018,,2 Games,Southern,,,,23,43,53.5,317,2,74,154,2.1,1,117,471,4.0,11,12,3,26,11,108,2,2,4
1295,2018,1,2018-09-08,Southern Illinois,@,Mississippi,L (41-76),30,48,62.5,388,4,45,241,5.4,1,93,629,6.8,15,11,3,29,8,48,1,2,3
1296,2018,1,2018-09-01,Southern Mississippi,,Jackson State,W (55-7),25,33,75.8,255,4,45,202,4.5,1,78,457,5.9,15,13,1,29,4,35,1,2,3
1297,2018,2,2018-09-08,Southern Mississippi,,Louisiana-Monroe,L (20-21),31,46,67.4,378,2,34,58,1.7,0,80,436,5.5,18,4,1,23,4,45,2,2,4
1298,2018,3,2018-09-22,Southern Mississippi,,Rice,W (40-22),25,34,73.5,428,4,31,138,4.5,1,65,566,8.7,16,9,0,25,5,39,0,1,1
1299,2018,4,2018-09-29,Southern Mississippi,@,Auburn,L (13-24),30,44,68.2,215,1,21,45,2.1,0,65,260,4.0,11,2,2,15,7,46,1,2,3
1300,2018,5,2018-10-13,Southern Mississippi,@,North Texas,L (7-30),30,44,68.2,317,1,28,50,1.8,0,72,367,5.1,14,4,2,20,3,32,1,1,2
1301,2018,6,2018-10-20,Southern Mississippi,,Texas-San Antonio,W (27-17),28,33,84.8,269,1,46,218,4.7,2,79,487,6.2,14,10,0,24,7,60,2,1,3
1302,2018,7,2018-10-27,Southern Mississippi,@,UNC Charlotte,L (17-20),27,39,69.2,297,2,34,129,3.8,0,73,426,5.8,14,8,3,25,6,43,0,3,3
1303,2018,8,2018-11-03,Southern Mississippi,,Marshall,W (26-24),16,25,64.0,134,1,45,88,2.0,1,70,222,3.2,4,4,5,13,10,90,2,0,2
1304,2018,9,2018-11-10,Southern Mississippi,@,Alabama-Birmingham,L (23-26),16,39,41.0,160,1,34,5,0.1,1,73,165,2.3,6,5,4,15,8,58,0,1,1
1305,2018,10,2018-11-17,Southern Mississippi,,Louisiana Tech,W (21-20),26,31,83.9,226,1,33,54,1.6,2,64,280,4.4,14,3,2,19,4,38,1,0,1
1306,2018,11,2018-11-24,Southern Mississippi,@,Texas-El Paso,W (39-7),15,21,71.4,126,1,48,252,5.3,3,69,378,5.5,6,15,0,21,2,15,0,0,0
1307,2018,,11 Games,Southern Mississippi,,,,269,389,69.2,2805,19,399,1239,3.1,11,788,4044,5.1,132,77,20,229,60,501,10,13,23
1308,2018,1,2018-08-31,Stanford,,San Diego State,W (31-10),21,31,67.7,332,4,28,50,1.8,0,59,382,6.5,11,3,5,19,3,20,0,1,1
1309,2018,2,2018-09-08,Stanford,,Southern California,W (17-3),16,27,59.3,183,1,29,159,5.5,1,56,342,6.1,9,4,0,13,7,50,0,0,0
1310,2018,3,2018-09-15,Stanford,,California-Davis,W (30-10),17,33,51.5,214,2,33,137,4.2,1,66,351,5.3,10,6,1,17,10,64,0,2,2
1311,2018,4,2018-09-22,Stanford,@,Oregon,W (38-31),19,26,73.1,327,3,24,71,3.0,1,50,398,8.0,13,3,1,17,5,23,0,0,0
1312,2018,5,2018-09-29,Stanford,@,Notre Dame,L (17-38),15,27,55.6,174,1,24,55,2.3,1,51,229,4.5,7,1,2,10,7,50,0,1,1
1313,2018,6,2018-10-06,Stanford,,Utah,L (21-40),26,42,61.9,381,1,28,42,1.5,2,70,423,6.0,18,4,4,26,2,20,2,2,4
1314,2018,7,2018-10-18,Stanford,@,Arizona State,W (20-13),22,29,75.9,231,1,43,127,3.0,1,72,358,5.0,10,8,6,24,5,60,0,0,0
1315,2018,8,2018-10-27,Stanford,,Washington State,L (38-41),34,43,79.1,323,4,23,120,5.2,1,66,443,6.7,16,6,5,27,3,18,1,0,1
1316,2018,9,2018-11-03,Stanford,@,Washington,L (23-27),29,44,65.9,347,2,23,77,3.3,1,67,424,6.3,15,3,4,22,4,28,0,3,3
1317,2018,10,2018-11-10,Stanford,,Oregon State,W (48-17),25,38,65.8,352,4,30,244,8.1,3,68,596,8.8,11,11,2,24,8,70,0,1,1
1318,2018,11,2018-11-24,Stanford,@,UCLA,W (49-42),23,37,62.2,344,5,30,126,4.2,1,67,470,7.0,16,5,3,24,7,64,0,1,1
1319,2018,,11 Games,Stanford,,,,247,377,65.5,3208,28,315,1208,3.8,13,692,4416,6.4,136,54,33,223,61,467,3,11,14
1320,2018,1,2018-08-31,Syracuse,@,Western Michigan,W (55-42),11,28,39.3,226,2,62,334,5.4,5,90,560,6.2,7,17,2,26,5,45,1,0,1
1321,2018,2,2018-09-08,Syracuse,,Wagner,W (62-10),24,37,64.9,241,5,43,215,5.0,2,80,456,5.7,13,13,0,26,5,50,0,1,1
1322,2018,3,2018-09-15,Syracuse,,Florida State,W (30-7),18,31,58.1,219,1,57,222,3.9,2,88,441,5.0,10,11,4,25,8,33,0,0,0
1323,2018,4,2018-09-22,Syracuse,,Connecticut,W (51-21),22,32,68.8,295,2,46,341,7.4,3,78,636,8.2,11,15,0,26,11,100,1,0,1
1324,2018,5,2018-09-29,Syracuse,@,Clemson,L (23-27),26,41,63.4,250,0,26,61,2.3,2,67,311,4.6,8,4,0,12,5,31,0,1,1
1325,2018,6,2018-10-06,Syracuse,@,Pittsburgh,L (37-44),18,38,47.4,195,1,40,189,4.7,3,78,384,4.9,9,10,1,20,5,24,1,2,3
1326,2018,7,2018-10-20,Syracuse,,North Carolina,W (40-37),28,52,53.8,406,3,33,140,4.2,2,85,546,6.4,15,8,2,25,6,53,1,1,2
1327,2018,8,2018-10-27,Syracuse,,North Carolina State,W (51-41),30,42,71.4,480,3,37,81,2.2,3,79,561,7.1,19,5,6,30,9,65,0,0,0
1328,2018,9,2018-11-03,Syracuse,@,Wake Forest,W (41-24),23,35,65.7,157,0,60,264,4.4,5,95,421,4.4,7,15,3,25,9,77,0,0,0
1329,2018,10,2018-11-09,Syracuse,,Louisville,W (54-23),14,27,51.9,192,1,54,344,6.4,5,81,536,6.6,6,13,4,23,7,65,2,1,3
1330,2018,11,2018-11-17,Syracuse,N,Notre Dame,L (3-36),15,35,42.9,115,0,38,119,3.1,0,73,234,3.2,6,9,1,16,3,45,0,3,3
1331,2018,12,2018-11-24,Syracuse,@,Boston College,W (42-21),21,35,60.0,362,3,54,202,3.7,3,89,564,6.3,13,11,4,28,10,90,0,1,1
1332,2018,,12 Games,Syracuse,,,,250,433,57.7,3138,21,550,2512,4.6,35,983,5650,5.7,124,131,27,282,83,678,6,10,16
1333,2018,1,2018-09-01,Temple,,Villanova,L (17-19),19,33,57.6,205,1,22,46,2.1,0,55,251,4.6,10,5,1,16,6,56,0,2,2
1334,2018,2,2018-09-08,Temple,,Buffalo,L (29-36),17,38,44.7,240,3,29,115,4.0,0,67,355,5.3,10,6,0,16,6,65,1,2,3
1335,2018,3,2018-09-15,Temple,@,Maryland,W (35-14),16,28,57.1,264,2,52,165,3.2,2,80,429,5.4,11,9,1,21,4,50,0,1,1
1336,2018,4,2018-09-20,Temple,,Tulsa,W (31-17),8,21,38.1,109,0,36,191,5.3,2,57,300,5.3,4,11,1,16,6,47,0,2,2
1337,2018,5,2018-09-29,Temple,@,Boston College,L (35-45),21,47,44.7,261,0,34,191,5.6,4,81,452,5.6,15,7,2,24,11,95,1,2,3
1338,2018,6,2018-10-06,Temple,,East Carolina,W (49-6),25,30,83.3,297,4,48,173,3.6,2,78,470,6.0,14,11,1,26,6,66,0,1,1
1339,2018,7,2018-10-13,Temple,@,Navy,W (24-17),23,32,71.9,300,1,34,109,3.2,2,66,409,6.2,11,8,2,21,7,63,1,1,2
1340,2018,8,2018-10-20,Temple,,Cincinnati,W (24-17),20,42,47.6,237,3,30,80,2.7,0,72,317,4.4,11,3,2,16,6,60,0,3,3
1341,2018,9,2018-11-01,Temple,@,Central Florida,L (40-52),31,52,59.6,444,4,46,226,4.9,1,98,670,6.8,21,12,2,35,14,149,0,2,2
1342,2018,10,2018-11-10,Temple,@,Houston,W (59-49),15,23,65.2,225,0,55,317,5.8,8,78,542,6.9,11,15,2,28,15,114,1,0,1
1343,2018,11,2018-11-17,Temple,,South Florida,W (27-17),20,35,57.1,264,0,39,74,1.9,1,74,338,4.6,15,2,1,18,7,61,1,1,2
1344,2018,12,2018-11-24,Temple,@,Connecticut,W (57-7),12,15,80.0,223,1,34,312,9.2,4,49,535,10.9,6,12,0,18,4,50,0,1,1
1345,2018,,12 Games,Temple,,,,227,396,57.3,3069,19,459,1999,4.4,26,855,5068,5.9,139,101,15,255,92,876,5,18,23
1346,2018,1,2018-09-01,Tennessee,N,West Virginia,L (14-40),19,25,76.0,172,1,38,129,3.4,1,63,301,4.8,9,9,1,19,6,48,0,0,0
1347,2018,2,2018-09-08,Tennessee,,East Tennessee State,W (59-3),11,16,68.8,224,1,44,190,4.3,5,60,414,6.9,8,10,1,19,3,19,0,0,0
1348,2018,3,2018-09-15,Tennessee,,Texas-El Paso,W (24-0),13,19,68.4,167,1,50,345,6.9,2,69,512,7.4,9,14,1,24,8,65,2,0,2
1349,2018,4,2018-09-22,Tennessee,,Florida,L (21-47),10,25,40.0,208,0,52,161,3.1,2,77,369,4.8,6,6,6,18,6,58,4,2,6
1350,2018,5,2018-09-29,Tennessee,@,Georgia,L (12-38),13,21,61.9,143,2,25,66,2.6,0,46,209,4.5,5,4,2,11,5,25,1,0,1
1351,2018,6,2018-10-13,Tennessee,@,Auburn,W (30-24),21,32,65.6,328,2,35,70,2.0,0,67,398,5.9,12,4,0,16,5,40,0,0,0
1352,2018,7,2018-10-20,Tennessee,,Alabama,L (21-58),14,25,56.0,227,2,30,31,1.0,0,55,258,4.7,9,2,2,13,9,59,1,0,1
1353,2018,8,2018-10-27,Tennessee,@,South Carolina,L (24-27),27,39,69.2,207,2,34,144,4.2,1,73,351,4.8,12,10,1,23,9,75,0,0,0
1354,2018,9,2018-11-03,Tennessee,,UNC Charlotte,W (14-3),16,21,76.2,172,1,26,20,0.8,0,47,192,4.1,7,2,1,10,4,55,0,0,0
1355,2018,10,2018-11-10,Tennessee,,Kentucky,W (24-7),12,20,60.0,197,2,38,219,5.8,1,58,416,7.2,7,8,1,16,4,30,2,0,2
1356,2018,11,2018-11-17,Tennessee,,Missouri,L (17-50),7,21,33.3,173,0,28,82,2.9,2,49,255,5.2,5,3,3,11,6,59,1,2,3
1357,2018,12,2018-11-24,Tennessee,@,Vanderbilt,L (13-38),13,33,39.4,139,1,14,103,7.4,1,47,242,5.1,7,3,2,12,3,25,0,1,1
1358,2018,,12 Games,Tennessee,,,,176,297,59.3,2357,15,414,1560,3.8,15,711,3917,5.5,96,75,21,192,68,558,11,5,16
1359,2018,1,2018-09-29,Tennessee State,@,Vanderbilt,L (27-31),22,31,71.0,269,3,35,104,3.0,1,66,373,5.7,13,7,0,20,8,44,0,0,0
1360,2018,1,2018-09-01,Texas,N,Maryland,L (29-34),21,39,53.8,263,2,36,142,3.9,2,75,405,5.4,10,9,1,20,10,102,1,2,3
1361,2018,2,2018-09-08,Texas,,Tulsa,W (28-21),21,27,77.8,237,2,47,241,5.1,2,74,478,6.5,9,12,3,24,8,65,1,0,1
1362,2018,3,2018-09-15,Texas,,Southern California,W (37-14),16,34,47.1,234,2,48,160,3.3,1,82,394,4.8,11,10,4,25,7,86,1,0,1
1363,2018,4,2018-09-22,Texas,,Texas Christian,W (31-16),22,32,68.8,255,2,45,112,2.5,2,77,367,4.8,14,6,0,20,4,25,0,0,0
1364,2018,5,2018-09-29,Texas,@,Kansas State,W (19-14),30,38,78.9,228,1,27,115,4.3,0,65,343,5.3,14,8,0,22,10,104,0,0,0
1365,2018,6,2018-10-06,Texas,N,Oklahoma,W (48-45),26,37,70.3,324,3,38,177,4.7,3,75,501,6.7,15,9,3,27,6,43,0,0,0
1366,2018,7,2018-10-13,Texas,,Baylor,W (23-17),24,39,61.5,219,1,41,170,4.1,1,80,389,4.9,13,9,3,25,8,56,0,1,1
1367,2018,8,2018-10-27,Texas,@,Oklahoma State,L (35-38),22,42,52.4,283,2,30,119,4.0,3,72,402,5.6,13,8,3,24,11,86,0,0,0
1368,2018,9,2018-11-03,Texas,,West Virginia,L (41-42),25,36,69.4,354,3,39,166,4.3,2,75,520,6.9,15,11,2,28,7,64,1,0,1
1369,2018,10,2018-11-10,Texas,@,Texas Tech,W (41-34),22,34,64.7,312,4,48,157,3.3,1,82,469,5.7,15,10,3,28,6,59,0,0,0
1370,2018,11,2018-11-17,Texas,,Iowa State,W (24-10),22,25,88.0,226,2,46,179,3.9,1,71,405,5.7,10,10,0,20,3,25,1,0,1
1371,2018,12,2018-11-23,Texas,@,Kansas,W (24-17),16,28,57.1,154,2,38,149,3.9,1,66,303,4.6,7,10,2,19,4,35,0,2,2
1372,2018,,12 Games,Texas,,,,267,411,65.0,3089,26,483,1887,3.9,19,894,4976,5.6,146,112,24,282,84,750,5,5,10
1373,2018,1,2018-08-30,Texas A&M,,Northwestern State,W (59-7),23,35,65.7,255,3,61,503,8.2,5,96,758,7.9,14,24,2,40,8,95,1,0,1
1374,2018,2,2018-09-08,Texas A&M,,Clemson,L (26-28),23,40,57.5,430,3,32,71,2.2,0,72,501,7.0,18,4,3,25,5,32,2,0,2
1375,2018,3,2018-09-15,Texas A&M,,Louisiana-Monroe,W (48-10),19,27,70.4,249,1,45,281,6.2,4,72,530,7.4,12,18,2,32,5,55,0,0,0
1376,2018,4,2018-09-22,Texas A&M,@,Alabama,L (23-45),23,44,52.3,263,1,28,130,4.6,1,72,393,5.5,15,5,2,22,4,50,0,2,2
1377,2018,5,2018-09-29,Texas A&M,N,Arkansas,W (24-17),17,26,65.4,201,0,46,176,3.8,2,72,377,5.2,10,11,3,24,7,44,0,2,2
1378,2018,6,2018-10-06,Texas A&M,,Kentucky,W (20-14),18,30,60.0,226,2,45,164,3.6,1,75,390,5.2,9,10,2,21,6,25,1,1,2
1379,2018,7,2018-10-13,Texas A&M,@,South Carolina,W (26-23),25,37,67.6,353,1,40,105,2.6,1,77,458,5.9,15,9,1,25,12,117,0,0,0
1380,2018,8,2018-10-27,Texas A&M,@,Mississippi State,L (13-28),23,46,50.0,232,1,22,61,2.8,0,68,293,4.3,10,4,5,19,7,40,0,1,1
1381,2018,9,2018-11-03,Texas A&M,@,Auburn,L (24-28),16,32,50.0,220,1,47,201,4.3,2,79,421,5.3,11,13,4,28,7,31,1,1,2
1382,2018,10,2018-11-10,Texas A&M,,Mississippi,W (38-24),19,28,67.9,236,3,46,268,5.8,2,74,504,6.8,13,12,2,27,7,59,1,1,2
1383,2018,11,2018-11-17,Texas A&M,,Alabama-Birmingham,W (41-20),11,20,55.0,192,2,34,252,7.4,2,54,444,8.2,9,11,2,22,1,15,1,0,1
1384,2018,12,2018-11-24,Texas A&M,,Louisiana State,W (74-72),23,51,45.1,287,6,56,234,4.2,3,107,521,4.9,14,16,3,33,3,24,1,0,1
1385,2018,,12 Games,Texas A&M,,,,240,416,57.7,3144,24,502,2446,4.9,23,918,5590,6.1,150,137,31,318,72,587,8,8,16
1386,2018,1,2018-09-01,Texas Christian,,Southern,W (55-7),21,32,65.6,264,4,42,235,5.6,2,74,499,6.7,16,12,2,30,5,48,0,0,0
1387,2018,2,2018-09-07,Texas Christian,@,Southern Methodist,W (42-12),15,28,53.6,146,1,42,247,5.9,3,70,393,5.6,5,17,1,23,4,35,1,1,2
1388,2018,3,2018-09-15,Texas Christian,N,Ohio State,L (28-40),24,40,60.0,308,1,36,203,5.6,3,76,511,6.7,13,8,1,22,5,40,1,2,3
1389,2018,4,2018-09-22,Texas Christian,@,Texas,L (16-31),20,39,51.3,231,1,32,141,4.4,0,71,372,5.2,9,7,0,16,3,30,1,3,4
1390,2018,5,2018-09-29,Texas Christian,,Iowa State,W (17-14),21,29,72.4,182,1,46,117,2.5,0,75,299,4.0,10,9,0,19,5,55,2,1,3
1391,2018,6,2018-10-11,Texas Christian,,Texas Tech,L (14-17),26,45,57.8,290,2,32,121,3.8,0,77,411,5.3,12,6,2,20,8,63,1,2,3
1392,2018,7,2018-10-20,Texas Christian,,Oklahoma,L (27-52),10,25,40.0,163,2,30,112,3.7,0,55,275,5.0,6,5,1,12,2,10,0,1,1
1393,2018,8,2018-10-27,Texas Christian,@,Kansas,L (26-27),23,33,69.7,351,1,39,153,3.9,2,72,504,7.0,17,7,3,27,5,57,1,1,2
1394,2018,9,2018-11-03,Texas Christian,,Kansas State,W (14-13),17,33,51.5,218,1,26,57,2.2,1,59,275,4.7,8,5,0,13,2,15,1,0,1
1395,2018,10,2018-11-10,Texas Christian,@,West Virginia,L (10-47),22,37,59.5,229,1,24,-7,-0.3,0,61,222,3.6,9,3,0,12,2,15,2,0,2
1396,2018,11,2018-11-17,Texas Christian,@,Baylor,W (16-9),15,21,71.4,151,1,42,160,3.8,1,63,311,4.9,4,10,0,14,8,80,0,0,0
1397,2018,12,2018-11-24,Texas Christian,,Oklahoma State,W (31-24),16,25,64.0,180,2,45,243,5.4,1,70,423,6.0,8,11,3,22,4,30,1,0,1
1398,2018,,12 Games,Texas Christian,,,,230,387,59.4,2713,18,436,1782,4.1,13,823,4495,5.5,117,100,13,230,53,478,11,11,22
1399,2018,1,2018-09-08,Texas Southern,@,Texas State,L (20-36),21,40,52.5,315,3,20,36,1.8,0,60,351,5.9,9,3,2,13,4,37,1,0,1
1400,2018,2,2018-09-22,Texas Southern,@,Houston,L (14-70),19,43,44.2,278,1,27,60,2.2,1,70,338,4.8,10,6,0,16,9,63,1,0,1
1401,2018,,2 Games,Texas Southern,,,,40,83,48.2,593,4,47,96,2.0,1,130,689,5.3,19,9,2,29,13,100,2,0,2
1402,2018,1,2018-09-01,Texas State,@,Rutgers,L (7-35),9,24,37.5,100,0,30,69,2.3,0,54,169,3.1,5,4,3,12,15,119,2,1,3
1403,2018,2,2018-09-08,Texas State,,Texas Southern,W (36-20),18,29,62.1,243,1,52,304,5.8,1,81,547,6.8,8,19,1,28,8,70,1,0,1
1404,2018,3,2018-09-15,Texas State,@,South Alabama,L (31-41),17,32,53.1,214,2,52,158,3.0,2,84,372,4.4,9,8,3,20,6,50,1,2,3
1405,2018,4,2018-09-22,Texas State,@,Texas-San Antonio,L (21-25),17,28,60.7,222,2,25,26,1.0,1,53,248,4.7,9,4,2,15,5,41,1,2,3
1406,2018,5,2018-10-06,Texas State,,Louisiana,L (27-42),29,41,70.7,301,4,28,124,4.4,0,69,425,6.2,14,7,1,22,3,30,0,0,0
1407,2018,6,2018-10-11,Texas State,,Georgia Southern,L (13-15),14,27,51.9,135,1,32,107,3.3,1,59,242,4.1,7,6,2,15,3,25,1,1,2
1408,2018,7,2018-10-20,Texas State,@,Louisiana-Monroe,L (14-20),15,25,60.0,115,0,36,127,3.5,2,61,242,4.0,6,7,6,19,6,53,0,0,0
1409,2018,8,2018-10-27,Texas State,,New Mexico State,W (27-20),9,18,50.0,113,2,48,230,4.8,2,66,343,5.2,4,9,1,14,10,79,1,0,1
1410,2018,9,2018-11-03,Texas State,@,Georgia State,W (40-31),21,26,80.8,325,2,36,164,4.6,4,62,489,7.9,12,7,0,19,5,32,0,0,0
1411,2018,10,2018-11-10,Texas State,,Appalachian State,L (7-38),19,30,63.3,132,1,31,86,2.8,0,61,218,3.6,8,5,2,15,3,19,2,1,3
1412,2018,11,2018-11-17,Texas State,@,Troy,L (7-12),9,23,39.1,155,0,36,129,3.6,1,59,284,4.8,6,6,1,13,2,10,1,5,6
1413,2018,12,2018-11-24,Texas State,,Arkansas State,L (7-33),16,27,59.3,133,0,40,242,6.1,1,67,375,5.6,6,10,1,17,6,50,1,0,1
1414,2018,,12 Games,Texas State,,,,193,330,58.5,2188,15,446,1766,4.0,15,776,3954,5.1,94,92,23,209,72,578,11,12,23
1415,2018,1,2018-09-01,Texas Tech,N,Mississippi,L (27-47),33,56,58.9,322,1,39,154,3.9,2,95,476,5.0,18,10,2,31,6,80,0,0,0
1416,2018,2,2018-09-08,Texas Tech,,Lamar,W (77-0),30,35,85.7,419,3,51,264,5.2,7,86,683,7.9,20,12,0,32,14,139,0,1,1
1417,2018,3,2018-09-15,Texas Tech,,Houston,W (63-49),43,59,72.9,605,5,41,99,2.4,4,100,704,7.0,25,6,5,36,9,82,1,0,1
1418,2018,4,2018-09-22,Texas Tech,@,Oklahoma State,W (41-17),35,46,76.1,397,2,46,224,4.9,3,92,621,6.8,20,11,4,35,3,20,0,2,2
1419,2018,5,2018-09-29,Texas Tech,,West Virginia,L (34-42),25,47,53.2,295,2,42,168,4.0,2,89,463,5.2,13,13,2,28,7,60,0,3,3
1420,2018,6,2018-10-11,Texas Tech,@,Texas Christian,W (17-14),15,27,55.6,202,1,43,151,3.5,1,70,353,5.0,7,9,1,17,12,89,0,1,1
1421,2018,7,2018-10-20,Texas Tech,,Kansas,W (48-16),39,49,79.6,441,3,35,112,3.2,3,84,553,6.6,21,7,2,30,7,50,2,1,3
1422,2018,8,2018-10-27,Texas Tech,@,Iowa State,L (31-40),33,57,57.9,333,1,24,30,1.3,1,81,363,4.5,20,4,0,24,10,85,0,3,3
1423,2018,9,2018-11-03,Texas Tech,,Oklahoma,L (46-51),30,44,68.2,366,4,27,107,4.0,2,71,473,6.7,15,4,4,23,7,69,0,0,0
1424,2018,10,2018-11-10,Texas Tech,,Texas,L (34-41),38,48,79.2,454,4,33,141,4.3,0,81,595,7.3,22,9,1,32,8,89,2,1,3
1425,2018,11,2018-11-17,Texas Tech,@,Kansas State,L (6-21),19,30,63.3,150,0,26,31,1.2,0,56,181,3.2,8,3,0,11,4,37,2,1,3
1426,2018,12,2018-11-24,Texas Tech,,Baylor,L (24-35),21,37,56.8,247,2,30,100,3.3,1,67,347,5.2,11,7,2,20,8,85,0,2,2
1427,2018,,12 Games,Texas Tech,,,,361,535,67.5,4231,28,437,1581,3.6,26,972,5812,6.0,200,95,23,319,95,885,7,15,22
1428,2018,1,2018-09-01,Toledo,,Virginia Military Institute,W (66-3),22,32,68.8,390,3,45,213,4.7,5,77,603,7.8,16,14,0,30,5,50,0,0,0
1429,2018,2,2018-09-15,Toledo,,Miami (FL),L (24-49),13,23,56.5,222,2,36,112,3.1,1,59,334,5.7,9,8,0,17,5,38,0,1,1
1430,2018,3,2018-09-22,Toledo,,Nevada,W (63-44),16,25,64.0,230,5,46,230,5.0,2,71,460,6.5,11,10,2,23,6,65,1,0,1
1431,2018,4,2018-09-29,Toledo,@,Fresno State,L (27-49),16,31,51.6,238,3,40,137,3.4,0,71,375,5.3,11,7,3,21,3,25,0,1,1
1432,2018,5,2018-10-06,Toledo,,Bowling Green State,W (52-36),17,35,48.6,184,3,44,288,6.5,4,79,472,6.0,10,13,6,29,10,79,0,0,0
1433,2018,6,2018-10-13,Toledo,@,Eastern Michigan,L (26-28),12,27,44.4,147,1,52,229,4.4,2,79,376,4.8,6,14,5,25,16,130,0,1,1
1434,2018,7,2018-10-20,Toledo,,Buffalo,L (17-31),7,21,33.3,137,1,29,158,5.4,1,50,295,5.9,2,4,2,8,12,148,2,2,4
1435,2018,8,2018-10-25,Toledo,@,Western Michigan,W (51-24),18,32,56.3,247,5,35,268,7.7,1,67,515,7.7,13,10,2,25,7,56,0,0,0
1436,2018,9,2018-10-31,Toledo,,Ball State,W (45-13),25,35,71.4,327,2,38,204,5.4,3,73,531,7.3,16,8,3,27,6,45,0,5,5
1437,2018,10,2018-11-07,Toledo,@,Northern Illinois,L (15-38),26,47,55.3,264,1,42,167,4.0,1,89,431,4.8,13,8,3,24,5,30,0,0,0
1438,2018,11,2018-11-15,Toledo,@,Kent State,W (56-34),12,18,66.7,133,2,49,384,7.8,4,67,517,7.7,6,13,2,21,12,140,0,0,0
1439,2018,12,2018-11-23,Toledo,,Central Michigan,W (51-13),14,31,45.2,180,1,49,293,6.0,5,80,473,5.9,9,15,4,28,7,70,3,1,4
1440,2018,,12 Games,Toledo,,,,198,357,55.5,2699,29,505,2683,5.3,29,862,5382,6.2,122,124,32,278,94,876,6,11,17
1441,2018,1,2018-09-01,Troy,,Boise State,L (20-56),24,34,70.6,255,1,44,124,2.8,2,78,379,4.9,13,7,1,21,3,25,3,1,4
1442,2018,2,2018-09-08,Troy,,Florida A&M,W (59-7),22,38,57.9,185,5,41,292,7.1,2,79,477,6.0,10,15,1,26,5,51,0,0,0
1443,2018,3,2018-09-15,Troy,@,Nebraska,W (24-19),14,21,66.7,110,0,34,143,4.2,2,55,253,4.6,4,5,3,12,10,95,1,1,2
1444,2018,4,2018-09-22,Troy,@,Louisiana-Monroe,W (35-27),27,32,84.4,329,3,35,140,4.0,2,67,469,7.0,15,10,2,27,5,32,0,0,0
1445,2018,5,2018-09-29,Troy,,Coastal Carolina,W (45-21),14,19,73.7,185,2,31,282,9.1,3,50,467,9.3,7,9,2,18,6,45,1,1,2
1446,2018,6,2018-10-04,Troy,,Georgia State,W (37-20),19,25,76.0,217,3,37,337,9.1,2,62,554,8.9,9,9,0,18,13,95,0,1,1
1447,2018,7,2018-10-13,Troy,@,Liberty,L (16-22),16,30,53.3,160,1,39,133,3.4,0,69,293,4.2,5,10,2,17,10,65,2,1,3
1448,2018,8,2018-10-23,Troy,@,South Alabama,W (38-17),9,16,56.3,158,3,35,252,7.2,2,51,410,8.0,5,7,4,16,7,67,1,1,2
1449,2018,9,2018-11-03,Troy,,Louisiana,W (26-16),18,22,81.8,317,1,40,110,2.8,1,62,427,6.9,12,8,1,21,9,73,1,0,1
1450,2018,10,2018-11-10,Troy,@,Georgia Southern,W (35-21),23,30,76.7,314,1,42,140,3.3,3,72,454,6.3,13,9,2,24,4,45,1,0,1
1451,2018,11,2018-11-17,Troy,,Texas State,W (12-7),13,27,48.1,79,0,47,141,3.0,0,74,220,3.0,4,9,0,13,4,25,0,0,0
1452,2018,12,2018-11-24,Troy,@,Appalachian State,L (10-21),18,35,51.4,170,1,27,62,2.3,0,62,232,3.7,9,2,2,13,8,59,2,2,4
1453,2018,,12 Games,Troy,,,,217,329,66.0,2479,21,452,2156,4.8,19,781,4635,5.9,106,100,20,226,84,677,12,8,20
1454,2018,1,2018-08-30,Tulane,,Wake Forest,L (17-23),19,38,50.0,283,2,41,153,3.7,0,79,436,5.5,8,9,3,20,9,83,1,0,1
1455,2018,2,2018-09-08,Tulane,,Nicholls State,W (42-17),12,16,75.0,190,1,41,268,6.5,5,57,458,8.0,9,12,1,22,9,78,1,0,1
1456,2018,3,2018-09-15,Tulane,@,Alabama-Birmingham,L (24-31),7,26,26.9,180,2,40,175,4.4,1,66,355,5.4,6,8,3,17,2,25,2,1,3
1457,2018,4,2018-09-22,Tulane,@,Ohio State,L (6-49),10,16,62.5,156,0,41,107,2.6,1,57,263,4.6,8,5,1,14,6,55,0,0,0
1458,2018,5,2018-09-28,Tulane,,Memphis,W (40-24),13,22,59.1,178,1,56,318,5.7,4,78,496,6.4,9,13,0,22,9,95,0,0,0
1459,2018,6,2018-10-06,Tulane,@,Cincinnati,L (21-37),12,31,38.7,132,2,38,134,3.5,1,69,266,3.9,5,7,2,14,12,90,1,0,1
1460,2018,7,2018-10-20,Tulane,,Southern Methodist,L (23-27),14,22,63.6,153,0,46,168,3.7,2,68,321,4.7,7,10,1,18,10,96,2,1,3
1461,2018,8,2018-10-27,Tulane,@,Tulsa,W (24-17),10,19,52.6,92,0,55,312,5.7,3,74,404,5.5,5,9,3,17,8,70,1,0,1
